property,annotation_id_0,response
material,70168,ceramic
material,111323,plastic
material,191207,glass
material,205880,fabric
material,250611,plastic
material,165396,ceramic
material,206486,metal
material,284830,plastic
material,17167,ceramic
material,290995,food
material,222784,metal
material,223524,plastic
material,291329,plastic
material,58860,wood
material,67381,plastic
material,23655,metal
material,236708,food
material,161821,metal
material,304098,plastic
material,70369,plastic
material,107712,fabric
material,125306,plastic
material,165108,metal
material,93822,plastic
material,86456,metal
material,72053,glass
material,229772,ceramic
material,73095,glass
material,30630,plastic
material,110763,plastic
material,172408,plastic
material,113654,ceramic
material,26186,metal
material,211560,metal
material,29794,metal
material,282945,plastic
material,252373,metal
material,13975,unknown
material,139776,silicon
material,85390,plastic
material,228522,plastic
material,25949,metal
material,926,plastic
material,29553,unknown
material,1724,plastic
material,64043,plastic
material,289887,fabric
material,122689,metal
material,220167,plastic
material,307283,plastic
material,235393,plastic
material,261645,food
material,236069,plastic
material,294732,plastic
material,165423,ceramic
material,130707,metal
material,89329,ceramic
material,40828,plastic
material,26268,fabric
material,16585,plastic
material,35334,plastic
material,133741,plastic
material,16256,fabric
material,76785,paper
material,249780,plastic
material,126800,plastic
material,101070,fabric
material,138351,food
material,254798,plastic
material,308586,plastic
material,225028,ceramic
material,228057,ceramic
material,112345,metal
material,129906,plastic
material,297304,metal
material,281054,plastic
material,197767,metal
material,256256,metal
material,43906,metal
material,135395,glass
material,57657,fabric
material,68171,fabric
material,42106,plastic
material,106157,plastic
material,190397,fabric
material,28255,metal
material,20258,plastic
material,238496,plastic
material,224673,plastic
material,189622,plastic
material,188774,plastic
material,61625,wood
material,26900,metal
material,258477,metal
material,131674,plastic
material,219174,fabric
material,125703,plastic
material,209003,plastic
material,3602,plastic
material,216348,fabric
material,60420,metal
material,115329,metal
material,40871,unknown
material,129786,metal
material,262187,ceramic
material,184844,ceramic
material,68753,plastic
material,232485,food
material,82775,plastic
material,109709,plastic
material,147605,fabric
material,198211,plastic
material,2396,wood
material,140448,fabric
material,301326,unknown
material,254039,metal
material,91263,plastic
material,265547,ceramic
material,121970,metal
material,275550,metal
material,260453,plastic
material,19267,metal
material,34484,metal
material,30458,plastic
material,85362,plastic
material,89002,plastic
material,215319,plastic
material,181160,glass
material,247511,glass
material,63632,plastic
material,265401,food
material,123916,plastic
material,272205,plastic
material,140408,plastic
material,108861,plastic
material,229976,plastic
material,282992,plastic
material,279808,plastic
material,80270,plastic
material,67686,metal
material,31669,ceramic
material,83646,plastic
material,250285,plastic
material,40914,plastic
material,217453,ceramic
material,229539,plastic
material,269007,plastic
material,104835,metal
material,284690,plastic
material,138562,plastic
material,102204,glass
material,186562,ceramic
material,53019,fabric
material,217001,glass
material,81261,ceramic
material,217947,fabric
material,106984,metal
material,194759,wood
material,180658,plastic
material,119866,plastic
material,194939,plastic
material,198234,plastic
material,92244,wood
material,214884,plastic
material,42923,metal
material,156138,plastic
material,25319,plastic
material,14553,plastic
material,106955,fabric
material,86704,ceramic
material,207040,metal
material,131215,metal
material,308209,metal
material,94553,fabric
material,121797,plastic
material,279273,plastic
material,150113,plastic
material,20597,ceramic
material,178867,fabric
material,195827,fabric
material,280556,metal
material,98962,metal
material,218886,tin
material,131088,unknown
material,267171,metal
material,286008,metal
material,289642,wood
material,158747,plastic
material,285502,plastic
material,246040,plastic
material,259145,wood
material,55405,wood
material,230625,wood
material,23337,metal
material,274000,plastic
material,147369,fabric
material,68104,fabric
material,27328,unknown
material,68768,plastic
material,137936,ceramic
material,37363,fabric
material,25317,paper
material,39140,metal
material,39412,food
material,217136,ceramic
material,109808,plastic
material,47931,fabric
material,203450,fabric
material,189623,ceramic
material,278907,paper
material,268541,metal
material,213885,fabric
material,102829,metal
material,206083,metal
material,86600,ceramic
material,121438,paper
material,111569,ceramic
material,154899,unknown
material,4184,metal
material,223508,metal
material,281134,metal
material,235037,plastic
material,275674,metal
material,295605,metal
material,294875,fabric
material,82375,metal
material,13730,glass
material,229492,fabric
material,259831,metal
material,167516,metal
material,113187,plastic
material,243069,metal
material,66428,fabric
material,129125,fabric
material,231517,metal
material,9783,plastic
material,227687,plastic
material,89862,plastic
material,123793,wood
material,110587,metal
material,162342,fabric
material,247970,ceramic
material,18789,plastic
material,90364,metal
material,19768,plastic
material,239265,metal
material,26505,wood
material,204519,plastic
material,297317,plastic
material,27934,fabric
material,307110,fabric
material,72955,plastic
material,261825,ceramic
material,233570,plastic
material,134896,metal
material,185174,plastic
material,47155,plastic
material,305891,plastic
material,32875,ceramic
material,53213,metal
material,166887,ceramic
material,193430,glass
material,137018,plastic
material,258630,metal
material,164380,plastic
material,81515,metal
material,266097,metal
material,236147,metal
material,166598,plastic
material,162230,metal
material,11566,fabric
material,52675,plastic
material,204910,ceramic
material,41466,ceramic
material,248357,metal
material,150114,ceramic
material,191702,fabric
material,218970,plastic
material,125108,glass
material,173450,plastic
material,150555,plastic
material,63249,plastic
material,205413,ceramic
material,140748,plastic
material,252684,wood
material,246586,plastic
material,174732,fabric
material,218274,glass
material,118112,paper
material,94427,fabric
material,297058,metal
material,87853,glass
material,156410,metal
material,168772,fabric
material,73268,plastic
material,239105,plastic
material,144397,glass
material,125805,plastic
material,22219,paper
material,18786,wood
material,172649,fabric
material,285365,ceramic
material,286207,plastic
material,193408,paper
material,38074,plastic
material,72722,wax
material,154976,plastic
material,105118,fabric
material,166332,glass
material,48943,plastic
material,106800,plastic
material,288931,glass
material,242169,wood
material,22217,wood
material,59880,plastic
material,205558,plastic
material,29647,fabric
material,12670,wood
material,18008,metal
material,206147,glass
material,167900,wood
material,183951,plastic
material,222920,metal
material,265400,ceramic
material,83864,plastic
material,267247,wood
material,144008,unknown
material,106744,ceramic
material,89920,plastic
material,161938,metal
material,149083,fabric
material,272653,ceramic
material,268217,plastic
material,220027,food
material,109916,ceramic
material,68002,wood
material,189397,paper
material,174315,plastic
material,144264,glass
material,299629,plastic
material,170849,plastic
material,217258,ceramic
material,150704,plastic
material,214847,glass
material,275022,metal
material,71443,plastic
material,86913,glass
material,177470,plastic
material,134012,wood
material,158474,plastic
material,73426,fabric
material,234790,plastic
material,134791,wood
material,44409,ceramic
material,155959,plastic
material,183755,plastic
material,151361,plastic
material,16646,metal
material,227379,glass
material,163177,plastic
material,153309,wax
material,277518,glass
material,71389,glass
material,179598,plastic
material,247926,glass
material,261040,wood
material,2619,glass
material,50170,metal
material,35133,wood
material,190330,plastic
material,116561,glass
material,260147,fabric
material,220724,glass
material,156143,plastic
material,301774,glass
material,18591,plastic
material,79041,plastic
material,38310,plastic
material,236743,ceramic
material,164112,plastic
material,257494,metal
material,90056,wood
material,7904,plastic
material,81222,plastic
material,214616,glass
material,287906,glass
material,264051,glass
material,216539,ceramic
material,112752,plastic
material,92136,metal
material,167514,plastic
material,5561,plastic
material,147185,metal
material,170783,plastic
material,205949,wood
material,294047,metal
material,256387,food
material,147135,glass
material,260964,unknown
material,180113,wood
material,56226,metal
material,59753,metal
material,175808,plastic
material,179512,glass
material,146293,food
material,157803,plastic
material,136470,food
material,302883,wood
material,26467,food
material,225113,glass
material,292445,plastic
material,132662,ceramic
material,98974,wax
material,275844,ceramic
material,200320,fabric
material,217480,glass
material,299794,plastic
material,111094,plastic
material,176616,metal
material,131715,plastic
material,78774,plastic
material,85422,plastic
material,279461,paper
material,29616,plastic
material,184323,plastic
material,192116,plastic
material,222315,fabric
material,27538,plastic
material,72188,glass
material,11127,plastic
material,114307,plastic
material,210966,ceramic
material,130354,plastic
material,259423,fabric
material,21214,fabric
material,191502,fabric
material,176222,plastic
material,276715,plastic
material,180369,fabric
material,243881,glass
material,307404,food
material,207461,metal
material,151910,plastic
material,184563,metal
material,29985,plastic
material,13279,metal
material,187159,leather
material,193513,glass
material,204656,plastic
material,113544,metal
material,302687,wood
material,124247,plastic
material,110644,wood
material,62240,glass
material,148460,metal
material,279937,plastic
material,81103,unknown
material,247400,glass
material,138582,metal
material,190856,plastic
material,246678,glass
material,131298,metal
material,50735,fabric
material,111223,metal
material,7426,leather
material,37227,fabric
material,31735,food
material,304523,ceramic
material,269017,wood
material,173528,plastic
material,300552,plastic
material,190657,glass
material,257634,ceramic
material,4048,glass
material,128742,glass
material,30969,metal
material,225849,metal
material,2715,ceramic
material,84692,plastic
material,127668,plastic
material,192749,plastic
material,153434,metal
material,45401,plastic
material,301299,metal
material,125548,metal
material,137562,glass
material,45083,plastic
material,134668,plastic
material,30176,plastic
material,105055,plastic
material,304367,metal
material,99315,plastic
material,37607,glass
material,40951,plastic
material,117957,metal
material,272210,plastic
material,61495,metal
material,285499,fabric
material,18916,metal
material,300627,plastic
material,81370,glass
material,93660,metal
material,1435,glass
material,216563,ceramic
material,106182,plastic
material,286613,plastic
material,265835,wood
material,3389,plastic
material,99580,plastic
material,142186,ceramic
material,138820,glass
material,1156,tea leaves
material,273813,metal
material,284517,fabric
material,129867,metal
material,143621,metal
material,222782,metal
material,120510,ceramic
material,22672,fabric
material,230278,ceramic
material,198204,glass
material,235754,rubber
material,57224,ceramic
material,135891,plastic
material,177873,wood
material,64583,plastic
material,222332,plastic
material,127316,water
material,249743,plastic
material,210249,cardboard
material,261755,plastic
material,172889,plastic
material,276213,leather
material,49124,plastic
material,178855,rubber
material,78792,plastic
material,70031,food
material,272096,metal
material,99246,wood
material,267020,glass
material,110243,metal
material,278519,ceramic
material,231441,leather
material,240527,food
material,20507,ceramic
material,113281,glass
material,305632,metal
material,231450,plastic
material,108608,wood
material,294413,ceramic
material,24058,fabric
material,199390,ceramic
material,204943,plastic
material,76865,plastic
material,184313,plastic
material,67167,plastic
material,18555,metal
material,302484,wood
material,261712,metal
material,273042,metal
material,55476,plastic
material,41609,plastic
material,217832,food
material,785,metal
material,111075,metal
material,271507,wood
material,267879,plastic
material,214228,fabric
material,195037,wood
material,70378,plastic
material,182592,liquid
material,87090,plastic
material,101557,fabric
material,98147,metal
material,284298,liquid
material,241364,plastic
material,224897,plastic
material,151433,wood
material,286537,plastic
material,109922,plastic
material,231715,ceramic
material,171421,plastic
material,169695,ceramic
material,86268,glass
material,267838,plastic
material,11031,plastic
material,98079,glass
material,19550,liquid
material,195810,fabric
material,308284,metal
material,254233,fabric
material,208230,glass
material,73199,metal
material,111489,glass
material,134715,fabric
material,166452,metal
material,255947,plastic
material,117479,fabric
material,130640,plastic
material,23919,plastic
material,146199,plastic
material,302768,plastic
material,276219,rubber
material,230510,ceramic
material,304452,metal
material,233871,plastic
material,240228,plastic
material,244696,plastic
material,177798,plastic
material,110549,ceramic
material,261942,metal
material,267773,food
material,157063,plastic
material,106504,fabric
material,147445,plastic
material,199988,plastic
material,194311,plastic
material,220018,food
material,101002,plastic
material,187148,plastic
material,93976,plastic
material,242115,plastic
material,201301,ceramic
material,118815,wood
material,161300,plastic
material,272366,glass
material,175323,ceramic
material,12691,ceramic
material,137519,plastic
material,41367,plastic
material,13734,wax
material,190207,plastic
material,169525,glass
material,132954,ceramic
material,307034,plastic
material,83218,metal
material,44071,plastic
material,93652,metal
material,80839,plastic
material,226609,plastic
material,8481,metal
material,283359,fabric
material,260371,rubber
material,179121,wood
material,41908,wood
material,130476,plastic
material,219871,ceramic
material,81619,plastic
material,139049,plastic
material,119977,plastic
material,236449,food
material,235824,fabric
material,73165,metal
material,72723,plastic
material,173998,wood
material,281679,metal
material,232466,food
material,193090,plastic
material,175021,ceramic
material,51671,fabric
material,14947,metal
material,157094,food
material,211754,plastic
material,198209,metal
material,119892,plastic
material,208267,plastic
material,17104,metal
material,138515,metal
material,284645,wood
material,213427,plastic
material,223949,ceramic
material,264334,ceramic
material,8546,metal
material,224587,wood
material,245497,rubber
material,195386,wood
material,189241,plastic
material,88453,fabric
material,191511,plastic
material,102199,metal
material,230519,plastic
material,288315,plastic
material,257501,plastic
material,174847,glass
material,131383,plastic
material,198876,ceramic
material,2198,unknown
material,201796,ceramic
material,165888,plastic
material,154823,plastic
material,65392,metal
material,143998,rubber
material,44737,straw
material,210114,wood
material,211976,wood
material,13554,metal
material,181144,unknown
material,36733,plastic
material,161161,metal
material,195898,fabric
material,156847,plastic
material,52495,ceramic
material,47776,metal
material,126507,wood
material,205386,wood
material,98241,ceramic
material,69241,plastic
material,285296,ceramic
material,124502,fabric
material,277909,glass
material,134490,wood
material,213219,plastic
material,119548,unknown
material,250134,metal
material,63540,plastic
material,271810,metal
material,140995,unknown
material,69824,ceramic
material,61310,metal
material,252774,ceramic
material,272893,plastic
material,299417,plastic
material,206411,metal
material,131272,metal
material,11778,plastic
material,174048,rubber
material,14549,rubber
material,172425,plastic
material,78863,plastic
material,278456,ceramic
material,255170,wood
material,240179,plastic
material,44077,plastic
material,248743,glass
material,39394,metal
material,243090,plastic
material,216550,metal
material,123944,plastic
material,278225,plastic
material,208259,glass
material,270223,plastic
material,28971,plastic
material,81027,glass
material,222324,metal
material,292594,plastic
material,146098,plastic
material,87241,metal
material,276443,plastic
material,16572,glass
material,177708,plastic
material,277555,plastic
material,290650,unknown
material,47393,metal
material,92866,plastic
material,204159,food
material,127531,metal
material,47401,metal
material,192647,unknown
material,92302,ceramic
material,212800,plastic
material,265533,ceramic
material,171318,ceramic
material,180800,plastic
material,201357,unknown
material,283880,unknown
material,207542,plastic
material,164180,plastic
material,61129,ceramic
material,138201,glass
material,303660,metal
material,132821,unknown
material,14171,ceramic
material,248590,plastic
material,258309,plastic
material,305859,fabric
material,287252,plastic
material,196748,metal
material,99297,plastic
material,151172,plastic
material,270050,wood
material,231412,rubber
material,125960,rubber
material,46996,fabric
material,137812,unknown
material,19778,plastic
material,214627,plastic
material,273336,plastic
material,265799,plastic
material,302882,fabric
material,296548,plastic
material,228649,metal
material,157551,plastic
material,123622,fabric
material,73478,metal
material,79456,glass
material,226168,food
material,130249,plastic
material,59386,plastic
material,200690,plastic
material,203099,metal
material,124341,fabric
material,65200,plastic
material,113707,plastic
material,5296,glass
material,32257,fabric
material,89590,metal
material,223307,plastic
material,82343,metal
material,174201,plastic
material,92614,food
material,290401,unknown
material,129950,plastic
material,232496,ceramic
material,243073,metal
material,97896,paper
material,268490,plastic
material,290583,unknown
material,229420,plastic
material,232628,plastic
material,24484,fabric
material,12602,unknown
material,63990,metal
material,234886,wood
material,128593,plastic
material,30675,glass
material,208713,fabric
material,78721,plastic
material,90233,unknown
material,32370,fabric
material,77340,fabric
material,258141,metal
material,101533,plastic
material,289288,wood
material,193339,metal
material,298985,plastic
material,169863,ceramic
material,71814,wood
material,274292,glass
material,231850,glass
material,146976,ceramic
material,208215,metal
material,387,plastic
material,53493,fabric
material,265711,wood
material,167017,metal
material,15882,unknown
material,212086,fabric
material,203229,plastic
material,289645,wood
material,98425,ceramic
material,245256,ceramic
material,42872,plastic
material,223364,glass
material,286091,plastic
material,274198,plastic
material,295039,fabric
material,201776,ceramic
material,202292,leather
material,221427,ceramic
material,208819,metal
material,660,plastic
material,218973,glass
material,266365,wood
material,151815,glass
material,1252,ceramic
material,220799,fabric
material,23327,metal
material,147573,leather
material,295248,wood
material,241856,plastic
material,194540,metal
material,198536,metal
material,251325,plastic
material,262197,plastic
material,307278,glass
material,6711,plastic
material,292488,plastic
material,83362,plastic
material,271683,plastic
material,270188,metal
material,255138,ceramic
material,52560,rubber
material,273264,metal
material,79634,ceramic
material,145735,leather
material,15819,fabric
material,207114,leather
material,233924,metal
material,215961,plastic
material,153406,ceramic
material,153192,plastic
material,4793,plastic
material,202796,fabric
material,274977,metal
material,163249,straw
material,142184,plastic
material,258777,metal
material,209676,plastic
material,213766,metal
material,117204,plastic
material,301924,plastic
material,51185,leather
material,184234,unknown
material,263294,wood
material,90879,food
material,267314,plastic
material,214889,ceramic
material,12791,metal
material,242240,metal
material,257838,glass
material,307867,metal
material,4634,plastic
material,259953,metal
material,15816,metal
material,29165,plastic
material,214076,ceramic
material,247232,glass
material,141207,plastic
material,292221,plastic
material,217236,ceramic
material,230889,plastic
material,72779,fabric
material,300383,wood
material,171208,unknown
material,71222,leather
material,211419,plastic
material,103907,plastic
material,110505,plastic
material,198611,metal
material,265353,wood
material,309176,ceramic
material,217391,metal
material,162061,fabric
material,298615,fabric
material,89736,metal
material,280209,plastic
material,120823,wood
material,262100,metal
material,54668,glass
material,192872,leather
material,237502,ceramic
material,145154,glass
material,245329,glass
material,100440,plastic
material,193632,metal
material,66187,plastic
material,107991,plastic
material,40555,plastic
material,121369,ceramic
material,55810,plastic
material,191905,glass
material,166952,metal
material,185969,ceramic
material,249374,metal
material,49565,wood
material,42986,metal
material,114567,ceramic
material,39000,metal
material,153008,leather
material,269036,paper
material,179643,plastic
material,196902,plastic
material,269284,paper
material,299451,metal
material,295218,wood
material,186913,leather
material,4624,ceramic
material,196921,plastic
material,291444,metal
material,245643,ceramic
material,227551,fabric
material,12132,plastic
material,256479,unknown
material,101434,metal
material,257500,plastic
material,63103,plastic
material,153704,food
material,122649,plastic
material,303565,unknown
material,92138,ceramic
material,20386,metal
material,243742,metal
material,54362,fabric
material,210007,ceramic
material,180051,metal
material,145007,plastic
material,292527,unknown
material,183293,unknown
material,44803,metal
material,156948,ceramic
material,137681,plastic
material,300445,metal
material,293204,plastic
material,170472,plastic
material,171442,wood
material,126558,plastic
material,185815,unknown
material,300382,wood
material,150718,unknown
material,63042,wood
material,178562,fabric
material,190274,plastic
material,195107,glass
material,98518,fabric
material,233165,plastic
material,278691,wood
material,56114,ceramic
material,17366,plastic
material,194941,glass
material,309006,ceramic
material,16194,fabric
material,100193,plastic
material,191893,plastic
material,87615,paper
material,79485,ceramic
material,196536,metal
material,119180,metal
material,175807,fabric
material,121950,plastic
material,108066,metal
material,293445,plastic
material,157955,metal
material,135384,fabric
material,261380,metal
material,172915,wood
material,149008,plastic
material,206575,ceramic
material,192253,food
material,63601,wood
material,126173,plastic
material,288884,glass
material,216799,plastic
material,307262,ceramic
material,25716,glass
material,217081,ceramic
material,174742,metal
material,273490,food
material,259432,fabric
material,299378,plastic
material,163744,metal
material,53528,paper
material,100912,fabric
material,167132,metal
material,93392,ceramic
material,214784,plastic
material,69485,fabric
material,191288,plastic
material,165907,fabric
material,77846,plastic
material,94115,metal
material,7141,unknown
material,261693,ceramic
material,120455,glass
material,90552,ceramic
material,49944,glass
material,71653,wood
material,130520,plastic
material,70743,metal
material,198976,plastic
material,171518,metal
material,191872,metal
material,100134,plastic
material,262313,unknown
material,17712,fabric
material,9136,ceramic
material,188460,unknown
material,172884,metal
material,37189,ceramic
material,187507,fabric
material,28859,metal
material,239758,plastic
material,109830,plastic
material,45654,plastic
material,148818,metal
material,280844,metal
material,272650,plastic
material,274833,glass
material,30624,plastic
material,269012,wood
material,178884,metal
material,170758,fabric
material,78917,metal
material,127200,plastic
material,13970,unknown
material,34710,plastic
material,132658,plastic
material,1959,plastic
material,213623,ceramic
material,213817,wood
material,287279,metal
material,106396,plastic
material,105986,metal
material,195651,fabric
material,217714,plastic
material,24043,plastic
material,40485,metal
material,169542,plastic
material,296576,plastic
material,50501,plastic
material,62230,plastic
material,118549,food
material,136285,fabric
material,88645,fabric
material,292491,plastic
material,254673,wood
material,52989,metal
material,297939,ceramic
material,124701,metal
material,252763,ceramic
material,24241,plastic
material,261021,fabric
material,251736,plastic
material,105578,metal
material,169224,paper
material,60193,plastic
material,3542,glass
material,3738,fabric
material,6633,plastic
material,20976,metal
material,13636,plastic
material,262856,fabric
material,131970,fabric
material,145755,fabric
material,19964,paper
material,112250,wood
material,15294,plastic
material,173203,metal
material,60595,wood
material,43823,food
material,116568,plastic
material,301418,metal
material,192427,plastic
material,91672,ceramic
material,82729,plastic
material,44840,ceramic
material,106227,metal
material,22499,fabric
material,75312,fabric
material,294635,wood
material,107171,metal
material,169587,wood
material,248754,plastic
material,83478,wood
material,212300,paper
material,88456,metal
material,238578,plastic
material,53002,fabric
material,99822,plastic
material,176057,metal
material,105136,plastic
material,60947,ceramic
material,214471,plastic
material,70168,ceramic
material,111323,paper
material,191207,glass
material,205880,fabric
material,250611,plastic
material,165396,ceramic
material,146976,ceramic
material,208215,metal
material,387,glass
material,53493,synthetic fabric
material,265711,wood
material,167017,silver
material,15882,plastic
material,212086,leather
material,203229,plastic
material,289645,cardboard
material,98425,ceramic
material,245256,ceramic
material,42872,steel
material,223364,plastic
material,286091,glass
material,274198,plastic
material,295039,fabric
material,201776,ceramic
material,202292,leather
material,221427,ceramic
material,208819,steel
material,660,plastic
material,218973,metal
material,266365,ceramic
material,151815,glass
material,1252,ceramic
material,220799,nylon
material,23327,steel
material,147573,fabric
material,295248,wood
material,241856,plastic
material,194540,metal
material,198536,metal
material,251325,metal
material,262197,plastic
material,307278,glass
material,6711,plastic
material,292488,plastic
material,83362,plastic
material,271683,steel
material,270188,steel
material,255138,ceramic
material,52560,plastic
material,273264,steel
material,79634,ceramic
material,145735,leather
material,15819,fabric
material,207114,fabric
material,233924,steel
material,215961,plastic
material,153406,ceramic
material,153192,glass
material,4793,glass
material,202796,wool
material,274977,steel
material,163249,polyester
material,142184,plastic
material,258777,glass
material,209676,plastic
material,213766,steel
material,117204,glass
material,301924,plastic
material,51185,plastic
material,184234,ceramic
material,263294,wood
material,90879,food
material,267314,glass
material,214889,ceramic
material,12791,steel
material,242240,steel
material,257838,plastic
material,307867,metal
material,4634,plastic
material,259953,glass
material,15816,steel
material,29165,plastic
material,214076,ceramic
material,247232,glass
material,141207,plastic
material,292221,plastic
material,217236,ceramic
material,230889,plastic
material,72779,metal
material,300383,wood
material,171208,steel
material,71222,leather
material,211419,plastic
material,103907,plastic
material,110505,plastic
material,198611,metal
material,265353,wood
material,309176,ceramic
material,217391,steel
material,162061,wool
material,298615,cotton
material,89736,steel
material,280209,plastic
material,120823,steel
material,262100,steel
material,54668,glass
material,192872,leather
material,237502,ceramic
material,145154,glass
material,245329,glass
material,100440,plastic
material,193632,steel
material,66187,plastic
material,107991,plastic
material,40555,plastic
material,121369,ceramic
material,55810,glass
material,191905,glass
material,166952,steel
material,185969,ceramic
material,249374,steel
material,49565,wood
material,42986,steel
material,114567,ceramic
material,39000,steel
material,153008,leather
material,269036,paper
material,179643,plastic
material,196902,plastic
material,269284,cardboard
material,299451,wood
material,295218,wood
material,186913,leather
material,4624,ceramic
material,196921,plastic
material,291444,steel
material,245643,ceramic
material,227551,fabric
material,12132,plastic
material,256479,leather
material,101434,steel
material,257500,plastic
material,63103,plastic
material,153704,food
material,122649,plastic
material,303565,plastic
material,92138,ceramic
material,20386,glass
material,243742,metal
material,54362,steel
material,210007,steel
material,180051,steel
material,145007,plastic
material,292527,plastic
material,183293,plastic
material,44803,steel
material,156948,ceramic
material,137681,plastic
material,300445,metal
material,293204,plastic
material,170472,plastic
material,171442,wood
material,126558,plastic
material,185815,plastic
material,300382,wood
material,150718,ceramic
material,81370,wood
material,93660,metal
material,1435,glass
material,216563,ceramic
material,106182,plastic
material,286613,plastic
material,265835,wood
material,3389,glass
material,99580,na
material,142186,ceramic
material,138820,ceramic
material,1156,paper
material,273813,metal
material,284517,fabric
material,129867,plastic
material,143621,metal
material,222782,metal
material,120510,ceramic
material,22672,fabric
material,230278,wood
material,198204,unknown
material,235754,fabric
material,57224,ceramic
material,135891,plastic
material,177873,plastic
material,64583,metal
material,222332,plastic
material,127316,glass
material,249743,plastic
material,210249,paper
material,261755,plastic
material,172889,plastic
material,276213,plastic
material,49124,plastic
material,178855,fabric
material,78792,plastic
material,70031,food
material,272096,plastic
material,99246,wood
material,267020,glass
material,110243,metal
material,278519,ceramic
material,231441,fabric
material,240527,food
material,20507,ceramic
material,113281,glass
material,305632,plastic
material,231450,plastic
material,108608,wood
material,294413,ceramic
material,24058,unknown
material,199390,ceramic
material,204943,plastic
material,76865,plastic
material,184313,plastic
material,67167,plastic
material,18555,metal
material,302484,wood
material,261712,metal
material,273042,metal
material,55476,plastic
material,41609,plastic
material,217832,food
material,785,metal
material,111075,metal
material,271507,unknown
material,267879,plastic
material,214228,fabric
material,195037,wood
material,70378,plastic
material,182592,glass
material,87090,plastic
material,101557,plastic
material,98147,metal
material,284298,metal
material,241364,plastic
material,224897,plastic
material,151433,wood
material,286537,plastic
material,109922,plastic
material,231715,ceramic
material,171421,plastic
material,169695,ceramic
material,86268,plastic
material,267838,plastic
material,11031,plastic
material,98079,glass
material,19550,glass
material,195810,fabric
material,308284,metal
material,254233,fabric
material,208230,plastic
material,73199,metal
material,111489,metal
material,134715,fabric
material,166452,metal
material,255947,plastic
material,117479,plastic
material,130640,ceramic
material,23919,wood
material,146199,plastic
material,302768,metal
material,276219,plastic
material,230510,ceramic
material,304452,metal
material,233871,plastic
material,240228,plastic
material,244696,plastic
material,177798,plastic
material,110549,plastic
material,261942,metal
material,267773,food
material,157063,plastic
material,106504,fabric
material,147445,plastic
material,199988,plastic
material,194311,plastic
material,220018,food
material,101002,wood
material,187148,plastic
material,93976,plastic
material,242115,plastic
material,201301,ceramic
material,118815,plastic
material,161300,plastic
material,272366,plastic
material,175323,glass
material,12691,ceramic
material,137519,plastic
material,41367,plastic
material,13734,metal
material,190207,plastic
material,169525,plastic
material,132954,plastic
material,307034,plastic
material,83218,metal
material,44071,plastic
material,93652,metal
material,80839,plastic
material,226609,plastic
material,8481,metal
material,283359,fabric
material,260371,plastic
material,179121,wood
material,41908,wood
material,130476,plastic
material,219871,ceramic
material,81619,plastic
material,139049,plastic
material,119977,plastic
material,236449,food
material,235824,plastic
material,73165,metal
material,72723,plastic
material,173998,plastic
material,281679,plastic
material,232466,food
material,193090,plastic
material,175021,ceramic
material,51671,plastic
material,14947,metal
material,157094,food
material,211754,plastic
material,198209,metal
material,119892,ceramic
material,208267,plastic
material,17104,metal
material,138515,plastic
material,206486,metal
material,284830,fabric
material,17167,plastic
material,290995,food
material,222784,ceramic
material,223524,plastic
material,291329,wood
material,58860,wood
material,67381,plastic
material,23655,glass
material,236708,food
material,161821,metal
material,304098,plastic
material,70369,plastic
material,107712,fabric
material,125306,plastic
material,165108,metal
material,93822,glass
material,86456,plastic
material,72053,glass
material,229772,plastic
material,73095,glass
material,30630,plastic
material,110763,plastic
material,172408,plastic
material,113654,ceramic
material,26186,plastic
material,211560,plastic
material,29794,plastic
material,282945,plastic
material,252373,metal
material,13975,fabric
material,139776,glass
material,85390,plastic
material,228522,plastic
material,25949,metal
material,926,plastic
material,29553,plastic
material,1724,ceramic
material,64043,plastic
material,289887,fabric
material,122689,metal
material,220167,plastic
material,307283,plastic
material,235393,plastic
material,261645,food
material,236069,plastic
material,294732,plastic
material,165423,ceramic
material,130707,metal
material,89329,ceramic
material,40828,plastic
material,26268,fabric
material,16585,paper
material,35334,wood
material,133741,plastic
material,16256,fabric
material,76785,paper
material,249780,plastic
material,126800,plastic
material,101070,fabric
material,138351,food
material,254798,plastic
material,308586,plastic
material,225028,ceramic
material,228057,ceramic
material,112345,glass
material,129906,ceramic
material,297304,metal
material,281054,glass
material,197767,glass
material,256256,metal
material,43906,plastic
material,135395,fabric
material,57657,fabric
material,68171,fabric
material,42106,plastic
material,106157,plastic
material,190397,fabric
material,28255,plastic
material,20258,plastic
material,238496,plastic
material,224673,plastic
material,189622,metal
material,188774,plastic
material,61625,plastic
material,26900,metal
material,258477,metal
material,131674,plastic
material,219174,fabric
material,125703,plastic
material,209003,fabric
material,3602,plastic
material,216348,fabric
material,60420,metal
material,115329,metal
material,40871,plastic
material,129786,metal
material,262187,ceramic
material,184844,wood
material,68753,plastic
material,232485,food
material,82775,plastic
material,109709,fabric
material,147605,fabric
material,198211,plastic
material,2396,wood
material,140448,fabric
material,301326,fabric
material,254039,metal
material,91263,plastic
material,265547,ceramic
material,121970,metal
material,275550,metal
material,260453,rubber
material,19267,metal
material,34484,metal
material,30458,fabric
material,85362,plastic
material,89002,plastic
material,215319,plastic
material,181160,glass
material,247511,glass
material,63632,plastic
material,265401,food
