property,annotation_id_0,annotation_id_1,response
mass,22217,1724,left
mass,22217,285502,left
mass,22217,307276,left
mass,22217,184320,left
mass,22217,256479,left
mass,22217,121671,left
mass,22217,71443,left
mass,22217,280556,left
mass,22217,171890,left
mass,22217,2951,left
mass,22217,44594,left
mass,22217,289459,left
mass,22217,252373,left
mass,22217,167789,left
mass,22217,42008,left
mass,22217,110081,left
mass,22217,175021,left
mass,22217,71814,left
mass,22217,129906,left
mass,22217,280156,left
mass,22217,243069,left
mass,22217,204551,left
mass,22217,199390,left
mass,22217,52674,left
mass,22217,307470,left
mass,22217,136120,left
mass,22217,219704,left
mass,22217,36271,left
mass,22217,279149,left
mass,22217,206631,left
mass,22217,153309,left
mass,22217,154899,left
mass,22217,231090,left
mass,22217,185141,left
mass,22217,250996,left
mass,22217,170886,left
mass,22217,20891,left
mass,22217,23285,left
mass,22217,98062,left
mass,22217,81027,left
mass,22217,109916,left
mass,22217,117503,left
mass,22217,60859,left
mass,22217,112848,left
mass,22217,60947,left
mass,22217,107171,left
mass,22217,146201,left
mass,22217,140448,left
mass,22217,85547,left
mass,22217,191893,left
mass,22217,199410,left
mass,22217,205385,left
mass,22217,220644,left
mass,22217,62504,left
mass,22217,154613,left
mass,22217,186481,left
mass,22217,53983,left
mass,22217,77705,left
mass,22217,261323,left
mass,22217,213155,left
mass,22217,294130,left
mass,22217,209953,left
mass,22217,89119,left
mass,22217,247970,left
mass,22217,150564,left
mass,22217,87362,left
mass,22217,60299,left
mass,22217,105136,left
mass,22217,220691,left
mass,22217,170439,left
mass,22217,80982,left
mass,22217,39849,left
mass,22217,266527,left
mass,22217,157975,left
mass,22217,173203,left
mass,22217,70010,left
mass,22217,183646,left
mass,22217,57165,left
mass,22217,172425,left
mass,22217,166598,left
mass,22217,117779,left
mass,22217,64651,left
mass,22217,206203,left
mass,22217,145735,left
mass,22217,186821,left
mass,22217,166421,left
mass,22217,73199,left
mass,22217,181095,left
mass,22217,270106,left
mass,22217,256122,left
mass,22217,307262,left
mass,22217,97546,left
mass,22217,186474,left
mass,22217,168491,left
mass,22217,217236,left
mass,22217,58287,left
mass,22217,1435,left
mass,22217,113814,left
mass,22217,254240,left
mass,22217,262694,left
mass,22217,148818,left
mass,22217,78917,left
mass,22217,55476,left
mass,22217,120510,left
mass,22217,177798,left
mass,22217,141468,left
mass,22217,92866,left
mass,22217,239708,left
mass,22217,139421,left
mass,22217,301299,left
mass,22217,213442,left
mass,22217,255535,left
mass,22217,16646,left
mass,22217,152256,left
mass,22217,43402,left
mass,22217,176616,left
mass,22217,29647,left
mass,22217,301802,left
mass,22217,30176,left
mass,22217,50718,left
mass,22217,157955,left
mass,22217,132821,left
mass,22217,213427,left
mass,22217,85422,left
mass,22217,253787,left
mass,22217,147445,left
mass,22217,175105,left
mass,22217,219273,left
mass,22217,134057,left
mass,22217,259803,left
mass,22217,221131,left
mass,22217,2906,left
mass,22217,200752,left
mass,22217,52452,left
mass,22217,40871,left
mass,22217,258477,left
mass,22217,284645,left
mass,22217,117204,left
mass,22217,156414,left
mass,22217,139776,left
mass,22217,68519,left
mass,22217,137538,left
mass,22217,185969,left
mass,22217,240521,left
mass,22217,187436,left
mass,22217,297850,left
mass,22217,117294,left
mass,22217,240223,left
mass,22217,78863,left
mass,22217,125960,left
mass,22217,191702,left
mass,22217,289887,left
mass,22217,197328,left
mass,22217,255554,left
mass,22217,281103,left
mass,22217,137519,left
mass,22217,286481,left
mass,22217,43093,left
mass,22217,304899,left
mass,22217,280578,left
mass,22217,136953,left
mass,22217,284517,left
mass,22217,15819,left
mass,22217,20458,left
mass,22217,75655,left
mass,22217,202720,left
mass,22217,299850,left
mass,22217,86704,left
mass,22217,35386,left
mass,22217,252714,left
mass,22217,111389,left
mass,22217,261942,left
mass,22217,197031,left
mass,22217,83641,left
mass,22217,23233,left
mass,22217,43378,left
mass,22217,57868,left
mass,22217,90668,left
mass,22217,298573,left
mass,22217,204943,left
mass,22217,131537,left
mass,22217,173625,left
mass,22217,111075,left
mass,22217,285744,left
mass,22217,275878,left
mass,22217,173450,left
mass,22217,191502,left
mass,22217,191905,left
mass,22217,84692,left
mass,22217,253034,left
mass,22217,138600,left
mass,22217,26268,left
mass,22217,212086,left
mass,22217,110250,left
mass,22217,100440,left
mass,22217,58361,left
mass,22217,68002,left
mass,22217,150091,left
mass,22217,92517,left
mass,22217,13914,left
mass,22217,194068,left
mass,22217,245643,left
mass,22217,97198,left
mass,22217,233053,left
mass,22217,96860,left
mass,22217,215961,left
mass,22217,121844,left
mass,22217,21819,left
mass,22217,54179,left
mass,22217,216344,left
mass,22217,193975,left
mass,22217,123916,left
mass,22217,23194,left
mass,22217,138330,left
mass,22217,145516,left
mass,22217,95271,left
mass,22217,238578,left
mass,22217,266129,left
mass,22217,13970,left
mass,22217,243028,left
mass,22217,250271,left
mass,22217,79634,left
mass,22217,208807,left
mass,22217,556,left
mass,22217,37189,left
mass,22217,20597,left
mass,22217,308495,left
mass,22217,223084,left
mass,22217,155959,left
mass,22217,187957,left
mass,22217,252774,left
mass,22217,298264,left
mass,22217,131119,left
mass,22217,37448,left
mass,22217,18144,left
mass,22217,218425,left
mass,22217,252763,left
mass,22217,278719,left
mass,22217,300667,left
mass,22217,100134,left
mass,22217,62481,left
mass,22217,253904,left
mass,22217,208713,left
mass,22217,204145,left
mass,22217,41466,left
mass,22217,164380,left
mass,22217,161124,left
mass,22217,193832,left
mass,22217,173528,left
mass,22217,264334,left
mass,22217,204519,left
mass,22217,44840,left
mass,22217,132662,left
mass,22217,214445,left
mass,22217,31109,left
mass,22217,56114,left
mass,22217,80846,left
mass,22217,19933,left
mass,22217,277728,left
mass,22217,7628,left
mass,22217,266526,left
mass,22217,201796,left
mass,22217,96554,left
mass,22217,278456,left
mass,22217,185174,left
mass,22217,250640,left
mass,22217,136096,left
mass,22217,216369,left
mass,22217,115399,left
mass,22217,126205,left
mass,22217,199189,left
mass,22217,7426,left
mass,22217,93108,left
mass,22217,99772,left
mass,22217,120009,left
mass,22217,63408,left
mass,22217,70000,left
mass,22217,76054,left
mass,22217,267171,left
mass,22217,96327,left
mass,22217,267445,left
mass,22217,41367,left
mass,22217,280315,left
mass,22217,17104,left
mass,22217,172330,left
mass,22217,173598,left
mass,22217,191048,left
mass,22217,24241,left
mass,22217,188304,left
mass,22217,52675,left
mass,22217,131215,left
mass,22217,307463,left
mass,22217,98241,left
mass,22217,220133,left
mass,22217,110587,left
mass,22217,131088,left
mass,22217,236544,left
mass,22217,188539,left
mass,22217,39872,left
mass,22217,99641,left
mass,22217,32512,left
mass,22217,217471,left
mass,22217,257495,left
mass,22217,223644,left
mass,22217,102924,left
mass,22217,4894,left
mass,22217,183951,left
mass,22217,131272,left
mass,22217,167222,left
mass,22217,86600,left
mass,22217,230033,left
mass,22217,102362,left
mass,22217,192097,left
mass,22217,188414,left
mass,22217,26186,left
mass,22217,26505,left
mass,22217,249651,left
mass,22217,218973,left
mass,22217,35456,left
mass,22217,221607,left
mass,22217,109506,left
mass,22217,254668,left
mass,22217,223949,left
mass,22217,258978,left
mass,22217,205949,left
mass,22217,216570,left
mass,22217,136925,left
mass,22217,45401,left
mass,22217,302254,left
mass,22217,290532,left
mass,22217,106744,left
mass,22217,290135,left
mass,22217,239262,left
mass,22217,130354,left
mass,22217,59356,left
mass,22217,110151,left
mass,22217,205984,left
mass,22217,90412,left
mass,22217,305415,left
mass,22217,62230,left
mass,22217,27351,left
mass,22217,259669,left
mass,22217,76598,left
mass,22217,2944,left
mass,22217,217714,left
mass,22217,119485,left
mass,22217,3402,left
mass,22217,196748,left
mass,22217,52671,left
mass,22217,258907,left
mass,22217,57534,left
mass,22217,302046,left
mass,22217,40710,left
mass,22217,151433,left
mass,22217,8359,left
mass,22217,252112,left
mass,22217,106488,left
mass,22217,272548,left
mass,22217,261693,left
mass,22217,248754,left
mass,22217,161630,left
mass,22217,219368,left
mass,22217,51671,left
mass,22217,296591,left
mass,22217,73295,left
mass,22217,214847,left
mass,22217,58598,left
mass,22217,265710,left
mass,22217,98425,left
mass,22217,149233,left
mass,22217,24484,left
mass,22217,111223,left
mass,22217,90552,left
mass,22217,217453,left
mass,22217,86634,left
mass,22217,173452,left
mass,22217,66527,left
mass,22217,294635,left
mass,22217,297050,left
mass,22217,42607,left
mass,22217,293688,left
mass,22217,6737,left
mass,22217,240228,left
mass,22217,75074,left
mass,22217,193632,left
mass,22217,51587,left
mass,22217,63642,left
mass,22217,166808,left
mass,22217,137681,left
mass,22217,214915,left
mass,22217,56508,left
mass,22217,217136,left
mass,22217,304958,left
mass,22217,137324,left
mass,22217,135012,left
mass,22217,131970,left
mass,22217,153406,left
mass,22217,3602,left
mass,22217,196536,left
mass,22217,124210,left
mass,22217,90965,left
mass,22217,288140,left
mass,22217,92302,left
mass,22217,129668,left
mass,22217,93206,left
mass,22217,297840,left
mass,22217,213407,left
mass,22217,123455,left
mass,22217,47795,left
mass,22217,191288,left
mass,22217,104947,left
mass,22217,13968,left
mass,22217,299629,left
mass,22217,163916,left
mass,22217,238017,left
mass,22217,272431,left
mass,22217,30630,left
mass,22217,63990,left
mass,22217,64043,left
mass,22217,85866,left
mass,22217,70835,left
mass,22217,257634,left
mass,22217,103531,left
mass,22217,56728,left
mass,22217,301558,left
mass,22217,233871,left
mass,22217,48085,left
mass,22217,204158,left
mass,22217,36733,left
mass,22217,90534,left
mass,22217,14625,left
mass,22217,89329,left
mass,22217,82566,left
mass,22217,76032,left
mass,22217,105409,left
mass,22217,240179,left
mass,22217,220334,left
mass,22217,211560,left
mass,22217,79485,left
mass,22217,139564,left
mass,22217,67189,left
mass,22217,119736,left
mass,22217,48472,left
mass,22217,25872,left
mass,22217,90484,left
mass,22217,76289,left
mass,22217,43862,left
mass,22217,155223,left
mass,22217,254838,left
mass,22217,55363,left
mass,22217,214228,left
mass,22217,13554,left
mass,22217,260829,left
mass,22217,184313,left
mass,22217,187668,left
mass,22217,236845,left
mass,22217,234431,left
mass,22217,67670,left
mass,22217,235649,left
mass,22217,182970,left
mass,22217,134668,left
mass,22217,169695,left
mass,22217,216122,left
mass,22217,12132,left
mass,22217,180369,left
mass,22217,271927,left
mass,22217,246719,left
mass,22217,142186,left
mass,22217,140352,left
mass,22217,30458,left
mass,22217,205238,left
mass,22217,156948,left
mass,22217,107712,left
mass,22217,297839,left
mass,22217,48563,left
mass,22217,113654,left
mass,22217,217629,left
mass,22217,178732,left
mass,22217,248187,left
mass,22217,43857,left
mass,22217,106504,left
mass,22217,70168,left
mass,22217,227551,left
mass,22217,111094,left
mass,22217,116212,left
mass,22217,294413,left
mass,22217,773,left
mass,22217,217001,left
mass,22217,297092,left
mass,22217,149350,left
mass,22217,180895,left
mass,22217,29073,left
mass,22217,82538,left
mass,22217,292381,left
mass,22217,105982,left
mass,22217,81043,left
mass,22217,32875,left
mass,22217,237997,left
mass,22217,131298,left
mass,22217,39140,left
mass,22217,205400,left
mass,22217,234645,left
mass,22217,13734,left
mass,22217,129125,left
mass,22217,129451,left
mass,22217,50722,left
mass,22217,266432,left
mass,22217,142719,left
mass,22217,125703,left
mass,22217,75039,left
mass,22217,204910,left
mass,22217,25949,left
mass,22217,232699,left
mass,22217,41186,left
mass,22217,301169,left
mass,22217,141949,left
mass,22217,46872,left
mass,22217,108815,left
mass,22217,294003,left
mass,22217,213623,left
mass,22217,289460,left
mass,22217,125072,left
mass,22217,42106,left
mass,22217,240739,left
mass,22217,268363,left
mass,22217,34087,left
mass,22217,265400,left
mass,22217,118199,left
mass,22217,127135,left
mass,22217,50419,left
mass,22217,137493,left
mass,22217,227905,left
mass,22217,284832,left
mass,22217,240985,left
mass,22217,34806,left
mass,22217,259280,left
mass,22217,36276,left
mass,22217,110980,left
mass,22217,273413,left
mass,22217,69824,left
mass,22217,230991,left
mass,22217,192872,left
mass,22217,56660,left
mass,22217,194759,left
mass,22217,44077,left
mass,22217,216550,left
mass,22217,164712,left
mass,22217,78792,left
mass,22217,151213,left
mass,22217,259662,left
mass,22217,235754,left
mass,22217,82724,left
mass,22217,264051,left
mass,22217,112345,left
mass,22217,201781,left
mass,22217,12791,left
mass,22217,241956,left
mass,22217,30443,left
mass,22217,15411,left
mass,22217,235266,left
mass,22217,285365,left
mass,22217,108895,left
mass,22217,236743,left
mass,22217,259423,left
mass,22217,56382,left
mass,22217,162029,left
mass,22217,40715,left
mass,22217,291797,left
mass,22217,153192,left
mass,22217,67080,left
mass,22217,294732,left
mass,22217,270402,left
mass,22217,270188,left
mass,22217,6343,left
mass,22217,239758,left
mass,22217,187693,left
mass,22217,217480,left
mass,22217,190207,left
mass,22217,16256,left
mass,22217,148689,left
mass,22217,262147,left
mass,22217,37841,left
mass,22217,109922,left
mass,22217,123237,left
mass,22217,50735,left
mass,22217,187286,left
mass,22217,85362,left
mass,22217,51035,left
mass,22217,44071,left
mass,22217,175209,left
mass,22217,297939,left
mass,22217,205655,left
mass,22217,32257,left
mass,22217,12602,left
mass,22217,168963,left
mass,22217,144264,left
mass,22217,194835,left
mass,22217,275950,left
mass,22217,40693,left
mass,22217,302484,left
mass,22217,265799,left
mass,22217,200320,left
mass,22217,280678,left
mass,22217,162061,left
mass,22217,29794,left
mass,22217,307110,left
mass,22217,47931,left
mass,22217,207758,left
mass,22217,152527,left
mass,22217,34484,left
mass,22217,244759,left
mass,22217,93652,left
mass,22217,89424,left
mass,22217,254893,left
mass,22217,18786,left
mass,22217,28255,left
mass,22217,119548,left
mass,22217,254426,left
mass,22217,115437,left
mass,22217,45654,left
mass,22217,88231,left
mass,22217,203290,left
mass,22217,216348,left
mass,22217,246678,left
mass,22217,114567,left
mass,22217,42819,left
mass,22217,84748,left
mass,22217,127776,left
mass,22217,47155,left
mass,22217,81619,left
mass,22217,79949,left
mass,22217,98147,left
mass,22217,71222,left
mass,22217,123944,left
mass,22217,98124,left
mass,22217,192644,left
mass,22217,136962,left
mass,22217,278777,left
mass,22217,162564,left
mass,22217,291509,left
mass,22217,205413,left
mass,22217,79041,left
mass,22217,227628,left
mass,22217,287279,left
mass,22217,123961,left
mass,22217,229492,left
mass,22217,261417,left
mass,22217,259814,left
mass,22217,97912,left
mass,22217,301633,left
mass,22217,46951,left
mass,22217,230519,left
mass,22217,261040,left
mass,22217,161161,left
mass,22217,243343,left
mass,22217,85185,left
mass,22217,189622,left
mass,22217,161821,left
mass,22217,198493,left
mass,22217,282992,left
mass,22217,217258,left
mass,22217,39494,left
mass,22217,130776,left
mass,22217,82729,left
mass,22217,52200,left
mass,22217,263171,left
mass,22217,258896,left
mass,22217,138050,left
mass,22217,14266,left
mass,22217,184970,left
mass,22217,123622,left
mass,22217,267838,left
mass,22217,285296,left
mass,22217,283580,left
mass,22217,119426,left
mass,22217,45724,left
mass,22217,156143,left
mass,22217,179655,left
mass,22217,47401,left
mass,22217,265547,left
mass,22217,178855,left
mass,22217,96093,left
mass,22217,78800,left
mass,22217,138323,left
mass,22217,158842,left
mass,22217,71653,left
mass,22217,118626,left
mass,22217,275022,left
mass,22217,214492,left
mass,22217,190397,left
mass,22217,270796,left
mass,22217,202607,left
mass,22217,296139,left
mass,22217,236835,left
mass,22217,272893,left
mass,22217,257501,left
mass,22217,39616,left
mass,22217,4634,left
mass,22217,279808,left
mass,22217,155010,left
mass,22217,147956,left
mass,22217,131096,left
mass,22217,182300,left
mass,22217,146976,left
mass,22217,239902,left
mass,22217,169033,left
mass,22217,293615,left
mass,22217,228649,left
mass,22217,137936,left
mass,22217,38159,left
mass,22217,106800,left
mass,22217,298533,left
mass,22217,64491,left
mass,22217,111248,left
mass,22217,194594,left
mass,22217,222185,left
mass,22217,145035,left
mass,22217,213441,left
mass,22217,100554,left
mass,22217,208558,left
mass,22217,180800,left
mass,22217,119380,left
mass,22217,261380,left
mass,22217,31669,left
mass,22217,296548,left
mass,22217,48932,left
mass,22217,86639,left
mass,22217,123391,left
mass,22217,17712,left
mass,22217,167514,left
mass,22217,212468,left
mass,22217,84943,left
mass,22217,272428,left
mass,22217,145652,left
mass,22217,218886,left
mass,22217,17922,left
mass,22217,134715,left
mass,22217,168978,left
mass,22217,248406,left
mass,22217,190274,left
mass,22217,24640,left
mass,22217,200690,left
mass,22217,55016,left
mass,22217,164974,left
mass,22217,131831,left
mass,22217,298745,left
mass,22217,299353,left
mass,22217,156735,left
mass,22217,290792,left
mass,22217,286922,left
mass,22217,66521,left
mass,22217,78425,left
mass,22217,216915,left
mass,22217,73313,left
mass,22217,231715,left
mass,22217,62240,left
mass,22217,69430,left
mass,22217,214595,left
mass,22217,257383,left
mass,22217,206600,left
mass,22217,20507,left
mass,22217,131715,left
mass,22217,210952,left
mass,22217,5561,left
mass,22217,293646,left
mass,22217,270220,left
mass,22217,273172,left
mass,22217,121253,left
mass,22217,14549,left
mass,22217,73268,left
mass,22217,83666,left
mass,22217,65480,left
mass,22217,218274,left
mass,22217,69241,left
mass,22217,236007,left
mass,22217,239963,left
mass,22217,271301,left
mass,22217,135832,left
mass,22217,35334,left
mass,22217,17091,left
mass,22217,172223,left
mass,22217,74711,left
mass,22217,29478,left
mass,22217,169863,left
mass,22217,184323,left
mass,22217,122242,left
mass,22217,7141,left
mass,22217,109716,left
mass,22217,78774,left
mass,22217,100186,left
mass,22217,32370,left
mass,22217,13279,left
mass,22217,196157,left
mass,22217,21755,left
mass,22217,180975,left
mass,22217,53610,left
mass,22217,278736,left
mass,22217,258233,left
mass,22217,88618,left
mass,22217,40105,left
mass,22217,219000,left
mass,22217,229099,left
mass,22217,186352,left
mass,22217,150983,left
mass,22217,297304,left
mass,22217,54146,left
mass,22217,1424,left
mass,22217,14553,left
mass,22217,214616,left
mass,22217,236838,left
mass,22217,276715,left
mass,22217,93392,left
mass,22217,223568,left
mass,22217,165888,left
mass,22217,276213,left
mass,22217,7904,left
mass,22217,209003,left
mass,22217,9136,left
mass,22217,250470,left
mass,22217,215577,left
mass,22217,247722,left
mass,22217,34710,left
mass,22217,4308,left
mass,22217,258016,left
mass,22217,195898,left
mass,22217,65467,left
mass,22217,44279,left
mass,22217,177708,left
mass,22217,224895,left
mass,22217,174800,left
mass,22217,212543,left
mass,22217,24058,left
mass,22217,247926,left
mass,22217,163744,left
mass,22217,89170,left
mass,22217,130148,left
mass,22217,138562,left
mass,22217,138582,left
mass,22217,299417,left
mass,22217,265051,left
mass,22217,11433,left
mass,22217,107991,left
mass,22217,41929,left
mass,22217,88981,left
mass,22217,149610,left
mass,22217,106157,left
mass,22217,202946,left
mass,22217,31645,left
mass,22217,206580,left
mass,22217,55810,left
mass,22217,130640,left
mass,22217,140550,left
mass,22217,16194,left
mass,22217,46052,left
mass,22217,231171,left
mass,22217,169525,left
mass,22217,30624,left
mass,22217,55161,left
mass,22217,98523,left
mass,22217,180768,left
mass,22217,261825,left
mass,22217,55017,left
mass,22217,81103,left
mass,22217,47393,left
mass,22217,300679,left
mass,22217,152582,left
mass,22217,244530,left
mass,22217,203360,left
mass,22217,70921,left
mass,22217,180495,left
mass,22217,211754,left
mass,22217,3738,left
mass,22217,261712,left
mass,22217,105561,left
mass,22217,253020,left
mass,22217,69210,left
mass,22217,9121,left
mass,22217,137815,left
mass,22217,274665,left
mass,22217,167017,left
mass,22217,214627,left
mass,22217,21696,left
mass,22217,211752,left
mass,22217,2715,left
mass,22217,126558,left
mass,22217,300864,left
mass,22217,224587,left
mass,22217,227592,left
mass,22217,270792,left
mass,22217,213019,left
mass,22217,298716,left
mass,22217,188460,left
mass,22217,242710,left
mass,22217,271742,left
mass,22217,86628,left
mass,22217,14559,left
mass,22217,108646,left
mass,22217,305397,left
mass,22217,19778,left
mass,22217,136431,left
mass,22217,86913,left
mass,22217,124341,left
mass,22217,63103,left
mass,22217,114307,left
mass,22217,113979,left
mass,22217,232049,left
mass,22217,28297,left
mass,22217,88453,left
mass,22217,274837,left
mass,22217,17167,left
mass,22217,81222,left
mass,22217,59915,left
mass,22217,280276,left
mass,22217,247581,left
mass,22217,148543,left
mass,22217,41891,left
mass,22217,115397,left
mass,22217,291791,left
mass,22217,120195,left
mass,22217,107656,left
mass,22217,192116,left
mass,22217,62655,left
mass,22217,202765,left
mass,22217,77340,left
mass,22217,133675,left
mass,22217,95170,left
mass,22217,267164,left
mass,22217,49496,left
mass,22217,26048,left
mass,22217,230717,left
mass,22217,292491,left
mass,22217,207703,left
mass,22217,72188,left
mass,22217,223302,left
mass,22217,198478,left
mass,22217,150718,left
mass,22217,131832,left
mass,22217,265068,left
mass,22217,246279,left
mass,22217,127250,left
mass,22217,271294,left
mass,22217,209497,left
mass,22217,246550,left
mass,22217,25579,left
mass,22217,103907,left
mass,22217,196937,left
mass,22217,99315,left
mass,22217,49271,left
mass,22217,132023,left
mass,22217,30653,left
mass,22217,218102,left
mass,22217,94115,left
mass,22217,170513,left
mass,22217,307867,left
mass,22217,19897,left
mass,22217,161517,left
mass,22217,35483,left
mass,22217,274790,left
mass,22217,295872,left
mass,22217,297058,left
mass,22217,9369,left
mass,22217,296549,left
mass,22217,153434,left
mass,22217,293749,left
mass,22217,309176,left
mass,22217,219283,left
mass,22217,158300,left
mass,22217,29080,left
mass,22217,92496,left
mass,22217,265028,left
mass,22217,34546,left
mass,22217,266365,left
mass,22217,146280,left
mass,22217,253359,left
mass,22217,281931,left
mass,22217,50705,left
mass,22217,231982,left
mass,22217,4048,left
mass,22217,300347,left
mass,22217,11566,left
mass,22217,187741,left
mass,22217,181686,left
mass,22217,298683,left
mass,22217,167132,left
mass,22217,54540,left
mass,22217,88708,left
mass,22217,235373,left
mass,22217,109709,left
mass,22217,216563,left
mass,22217,168202,left
mass,22217,76476,left
mass,22217,176396,left
mass,22217,109101,left
mass,22217,81631,left
mass,22217,159299,left
mass,22217,210222,left
mass,22217,201301,left
mass,22217,290352,left
mass,22217,100908,left
mass,22217,290313,left
mass,22217,286537,left
mass,22217,173139,left
mass,22217,264198,left
mass,22217,274833,left
mass,22217,110505,left
mass,22217,112468,left
mass,22217,134896,left
mass,22217,39111,left
mass,22217,24529,left
mass,22217,16585,left
mass,22217,22499,left
mass,22217,189022,left
mass,22217,27328,left
mass,22217,113110,left
mass,22217,1959,left
mass,22217,222314,left
mass,22217,785,left
mass,22217,137018,left
mass,22217,309006,left
mass,22217,188532,left
mass,22217,232496,left
mass,22217,217081,left
mass,22217,121660,left
mass,22217,125693,left
mass,22217,72722,left
mass,22217,241821,left
mass,22217,98146,left
mass,22217,28971,left
mass,22217,245524,left
mass,22217,136595,left
mass,22217,258309,left
mass,22217,100938,left
mass,22217,95042,left
mass,22217,92312,left
mass,22217,215885,left
mass,22217,12259,left
mass,22217,296576,left
mass,22217,55850,left
mass,22217,283463,left
mass,22217,233061,left
mass,22217,105302,left
mass,22217,53019,left
mass,22217,279461,left
mass,22217,123364,left
mass,22217,235094,left
mass,22217,112752,left
mass,22217,57442,left
mass,22217,231131,left
mass,22217,303565,left
mass,22217,181940,left
mass,22217,191654,left
mass,22217,246208,left
mass,22217,244696,left
mass,22217,72723,left
mass,22217,72433,left
mass,22217,231849,left
mass,22217,38315,left
mass,22217,172638,left
mass,22217,67381,left
mass,22217,264755,left
mass,22217,210966,left
mass,22217,61129,left
mass,22217,6511,left
mass,22217,254039,left
mass,22217,13950,left
mass,22217,57473,left
mass,22217,247928,left
mass,22217,203458,left
mass,22217,75312,left
mass,22217,53493,left
mass,22217,41924,left
mass,22217,222628,left
mass,22217,214128,left
mass,22217,118447,left
mass,22217,165854,left
mass,22217,27538,left
mass,22217,297317,left
mass,22217,78674,left
mass,22217,261239,left
mass,22217,235743,left
mass,22217,40718,left
mass,22217,278430,left
mass,22217,214889,left
mass,22217,72955,left
mass,22217,249565,left
mass,22217,56586,left
mass,22217,274292,left
mass,22217,306059,left
mass,22217,87853,left
mass,22217,911,left
mass,22217,169542,left
mass,22217,208846,left
mass,22217,68516,left
mass,22217,245329,left
mass,22217,191342,left
mass,22217,230780,left
mass,22217,163177,left
mass,22217,91672,left
mass,22217,179244,left
mass,22217,24043,left
mass,22217,100912,left
mass,22217,158471,left
mass,22217,298729,left
mass,22217,144370,left
mass,22217,108216,left
mass,22217,191625,left
mass,22217,123053,left
mass,22217,88109,left
mass,22217,65058,left
mass,22217,203218,left
mass,22217,40618,left
mass,22217,207114,left
mass,22217,214471,left
mass,22217,59753,left
mass,22217,20147,left
mass,22217,309097,left
mass,22217,17657,left
mass,22217,179598,left
mass,22217,112020,left
mass,22217,23279,left
mass,22217,2619,left
mass,22217,92138,left
mass,22217,118815,left
mass,22217,194939,left
mass,22217,25069,left
mass,22217,85328,left
mass,22217,298985,left
mass,22217,90584,left
mass,22217,93976,left
mass,22217,222782,left
mass,22217,168221,left
mass,22217,164112,left
mass,22217,166452,left
mass,22217,16623,left
mass,22217,20598,left
mass,22217,164180,left
mass,22217,49555,left
mass,22217,187740,left
mass,22217,202009,left
mass,22217,244848,left
mass,22217,298772,left
mass,22217,209676,left
mass,22217,221427,left
mass,22217,222784,left
mass,22217,163968,left
mass,22217,178562,left
mass,22217,168227,left
mass,22217,2941,left
mass,22217,290588,left
mass,22217,227595,left
mass,22217,171208,left
mass,22217,37410,left
mass,22217,229227,left
mass,22217,103010,left
mass,22217,201776,left
mass,22217,191480,left
mass,22217,142467,left
mass,22217,198211,left
mass,22217,166887,left
mass,22217,195810,left
mass,22217,187490,left
mass,22217,286045,left
mass,22217,102835,left
mass,22217,218176,left
mass,22217,161139,left
mass,22217,166506,left
mass,22217,266162,left
mass,22217,304991,left
mass,22217,99297,left
mass,22217,118112,left
mass,22217,15448,left
mass,22217,284322,left
mass,22217,269000,left
mass,22217,74802,left
mass,22217,195242,left
mass,22217,124352,left
mass,22217,44506,left
mass,22217,80839,left
mass,22217,130476,left
mass,22217,186946,left
mass,22217,280209,left
mass,22217,126574,left
mass,22217,81594,left
mass,22217,171318,left
mass,22217,219016,left
mass,22217,63849,left
mass,22217,153082,left
mass,22217,887,left
mass,22217,285499,left
mass,22217,258141,left
mass,22217,157063,left
mass,22217,59755,left
mass,22217,22655,left
mass,22217,47430,left
mass,22217,229976,left
mass,22217,132658,left
mass,22217,106443,left
mass,22217,171442,left
mass,22217,151172,left
mass,22217,151815,left
mass,22217,50090,left
mass,22217,131825,left
mass,22217,223524,left
mass,22217,185095,left
mass,22217,158186,left
mass,22217,97972,left
mass,22217,297184,left
mass,22217,172469,left
mass,22217,16304,left
mass,22217,286401,left
mass,22217,216539,left
mass,22217,157803,left
mass,22217,247817,left
mass,22217,162566,left
mass,22217,144078,left
mass,22217,100673,left
mass,22217,77513,left
mass,22217,162454,left
mass,22217,198606,left
mass,22217,308681,left
mass,22217,79516,left
mass,22217,168195,left
mass,22217,255879,left
mass,22217,179512,left
mass,22217,191872,left
mass,22217,138201,left
mass,22217,304367,left
mass,22217,88535,left
mass,22217,261219,left
mass,22217,96838,left
mass,22217,304098,left
mass,22217,24634,left
mass,22217,304452,left
mass,22217,179600,left
mass,22217,58963,left
mass,22217,16572,left
mass,22217,242825,left
mass,22217,96433,left
mass,22217,1998,left
mass,22217,271810,left
mass,22217,189623,left
mass,22217,222194,left
mass,22217,99822,left
mass,22217,16302,left
mass,22217,105160,left
mass,22217,275844,left
mass,22217,178884,left
mass,22217,2,left
mass,22217,157540,left
mass,22217,56429,left
mass,22217,271507,left
mass,22217,29165,left
mass,22217,285558,left
mass,22217,106396,left
mass,22217,223752,left
mass,22217,77846,left
mass,22217,148916,left
mass,22217,78721,left
mass,22217,208215,left
mass,22217,259831,left
mass,22217,228057,left
mass,22217,305379,left
mass,22217,148915,left
mass,22217,201498,left
mass,22217,143642,left
mass,22217,199322,left
mass,22217,101533,left
mass,22217,63791,left
mass,22217,203887,left
mass,235131,182971,left
mass,235131,194652,left
