property,annotation_id_0,annotation_id_1,response
deformability,78674,298729,left
deformability,297092,255879,left
deformability,264220,138582,equal
deformability,180035,296548,left
deformability,182971,32880,equal
deformability,194068,27538,equal
deformability,67080,47430,right
deformability,303660,114103,right
deformability,155907,199165,right
deformability,111248,221427,equal
deformability,153444,292445,left
deformability,112848,302768,left
deformability,124172,290042,unclear
deformability,143285,101434,right
deformability,238496,212354,right
deformability,293313,88109,right
deformability,28187,177342,unclear
deformability,266038,281740,equal
deformability,55476,161938,left
deformability,218519,203887,unclear
deformability,217391,51379,left
deformability,119180,48760,right
deformability,236707,191342,left
deformability,206575,209343,right
deformability,153444,191288,left
deformability,109922,163644,right
deformability,135457,112250,right
deformability,133062,145516,right
deformability,60859,43862,left
deformability,92949,35031,right
deformability,261323,100554,equal
deformability,276135,168030,right
deformability,224673,53019,right
deformability,9136,144025,right
deformability,67612,247928,right
deformability,204943,13279,left
deformability,305415,170513,equal
deformability,28766,139312,right
deformability,199988,300679,right
deformability,203450,301531,left
deformability,261942,120596,left
deformability,4183,257501,left
deformability,309176,154780,right
deformability,25069,157803,equal
deformability,239262,130354,left
deformability,104950,288163,left
deformability,1424,72955,right
deformability,102199,285365,right
deformability,188215,185747,right
deformability,20891,3738,right
deformability,35386,16194,equal
deformability,55019,245643,right
deformability,132954,176319,right
deformability,197487,267247,left
deformability,267839,75995,equal
deformability,144736,263128,equal
deformability,147680,296133,right
deformability,216122,110980,right
deformability,50549,186946,right
deformability,140333,53702,left
deformability,187668,236007,equal
deformability,90056,208215,right
deformability,8546,281103,equal
deformability,164380,108939,equal
deformability,2396,16646,equal
deformability,129950,164180,left
deformability,37607,206322,equal
deformability,195827,48932,left
deformability,110081,253346,equal
deformability,197328,191048,equal
deformability,122214,106227,equal
deformability,285296,6511,equal
deformability,139049,11031,left
deformability,155450,3542,left
deformability,294130,179121,equal
deformability,71074,136925,equal
deformability,98079,110505,equal
deformability,76249,170472,equal
deformability,60308,154823,right
deformability,298716,183479,right
deformability,165423,11778,equal
deformability,103318,17712,left
deformability,299794,42872,left
deformability,89166,205238,right
deformability,171318,162454,equal
deformability,70000,210952,equal
deformability,37227,255738,left
deformability,195810,158186,left
deformability,37227,86890,left
deformability,268541,291509,equal
deformability,258978,130354,equal
deformability,121628,85422,right
deformability,245643,29080,equal
deformability,28452,67998,equal
deformability,254673,145652,right
deformability,139564,188532,equal
deformability,43857,40105,equal
deformability,53969,300552,equal
deformability,160785,243090,right
deformability,32671,215577,equal
deformability,129906,49496,right
deformability,255063,283938,left
deformability,273264,271742,right
deformability,68699,97855,left
deformability,241087,262574,left
deformability,170849,8786,left
deformability,140995,109709,left
deformability,81370,291124,equal
deformability,36276,214128,right
deformability,232207,188215,left
deformability,145154,260453,right
deformability,228522,124352,right
deformability,35386,241997,left
deformability,223084,62584,right
deformability,206237,72188,equal
deformability,278520,108939,equal
deformability,250285,267024,left
deformability,106666,93108,left
deformability,238151,108374,equal
deformability,279057,110151,right
deformability,103318,251015,equal
deformability,110787,30442,equal
deformability,109916,138562,equal
deformability,251829,83864,right
deformability,165423,267024,equal
deformability,53983,139564,left
deformability,145516,130719,left
deformability,58598,15882,equal
deformability,271742,264198,right
deformability,184844,86628,right
deformability,101434,77705,right
deformability,148460,20598,equal
deformability,20115,127200,unclear
deformability,156143,248406,equal
deformability,18786,198399,equal
deformability,76054,293313,equal
deformability,288931,199165,left
deformability,48763,205031,equal
deformability,15819,277555,right
deformability,48085,217629,equal
deformability,129867,62481,equal
deformability,175807,182970,left
deformability,203218,79516,equal
deformability,122689,125108,right
deformability,277518,57224,equal
deformability,29616,193430,equal
deformability,145035,66428,left
deformability,259280,94115,equal
deformability,235266,137018,left
deformability,19269,78721,right
deformability,130249,242825,equal
deformability,127163,187148,equal
deformability,60595,34546,equal
deformability,216561,80813,equal
deformability,2167,122300,left
deformability,110081,240279,right
deformability,52989,136431,left
deformability,120823,45724,right
deformability,92517,204158,equal
deformability,174847,62265,left
deformability,189241,235393,left
deformability,50419,171318,equal
deformability,1435,222782,equal
deformability,127668,235065,equal
deformability,82007,14625,left
deformability,199773,301796,left
deformability,230625,76585,right
deformability,135891,134013,left
deformability,264220,88321,right
deformability,83666,7141,left
deformability,124701,301633,right
deformability,300586,67381,left
deformability,164906,131272,right
deformability,101989,265711,left
deformability,88645,3738,equal
deformability,44077,50090,equal
deformability,210389,48763,equal
deformability,94115,83362,left
deformability,66275,194437,left
deformability,74973,69459,equal
deformability,148818,298573,right
deformability,304899,243028,right
deformability,27529,93822,equal
deformability,81619,185815,left
deformability,246279,15882,left
deformability,44793,98147,equal
deformability,249842,254866,equal
deformability,158629,244256,equal
deformability,76749,255535,left
deformability,184844,178884,right
deformability,208916,48932,left
deformability,187413,67149,right
deformability,11433,274701,right
deformability,104947,131096,equal
deformability,136925,100554,left
deformability,167514,11616,left
deformability,89026,258141,left
deformability,150564,185316,equal
deformability,87090,135457,right
deformability,236544,101165,right
deformability,214186,130719,left
deformability,29553,39849,equal
deformability,282945,307110,right
deformability,186260,50089,equal
deformability,75997,233053,left
deformability,211754,284322,right
deformability,181354,173417,equal
deformability,20507,137815,equal
deformability,300836,131715,left
deformability,209875,12670,left
deformability,164383,18256,left
deformability,41466,50864,right
deformability,140108,266129,equal
deformability,190657,65058,equal
deformability,148292,208807,right
deformability,2951,161108,right
deformability,90668,132658,right
deformability,162029,16194,equal
deformability,165108,130198,equal
deformability,66437,155450,right
deformability,243086,267024,left
deformability,119380,300552,left
deformability,98079,297317,right
deformability,247232,105160,right
deformability,123391,20598,left
deformability,118199,100673,equal
deformability,112468,101533,equal
deformability,216344,74802,equal
deformability,225791,93976,right
deformability,131831,20258,left
deformability,125960,161139,right
deformability,251130,149610,left
deformability,62230,59753,equal
deformability,82538,141207,unclear
deformability,11433,44166,left
deformability,283880,100673,right
deformability,299353,132658,left
deformability,150389,280964,right
deformability,184190,60193,right
deformability,216561,251829,equal
deformability,211419,55017,equal
deformability,139312,302882,right
deformability,57442,20598,equal
deformability,13636,123455,right
deformability,83810,221189,right
deformability,183507,208230,left
deformability,176151,294732,right
deformability,90584,20598,equal
deformability,125805,199931,right
deformability,266810,242075,equal
deformability,234431,6003,left
deformability,238498,150114,equal
deformability,210867,232444,right
deformability,91434,236777,right
deformability,303867,266527,equal
deformability,210170,251809,equal
deformability,194807,220303,left
deformability,23553,254668,right
deformability,93142,76054,left
deformability,287252,40693,left
deformability,245643,90412,right
deformability,173304,137019,right
deformability,200641,251432,equal
deformability,263294,106157,right
deformability,9783,132658,right
deformability,296549,110787,left
deformability,136925,29381,left
deformability,111726,230519,right
deformability,139893,185969,equal
deformability,220644,14395,left
deformability,136470,78721,left
deformability,92866,290352,equal
deformability,89026,17712,right
deformability,288163,130719,equal
deformability,14171,235613,equal
deformability,35456,24484,equal
deformability,60299,269036,left
deformability,48511,179655,right
deformability,246586,222185,right
deformability,255738,258309,equal
deformability,288140,26048,left
deformability,177665,165854,right
deformability,145795,102579,right
deformability,226482,235721,equal
deformability,270695,153008,left
deformability,216799,136887,left
deformability,114567,134407,right
deformability,34806,190274,equal
deformability,211208,73313,right
deformability,172638,87530,right
deformability,205880,47401,right
deformability,220027,150211,left
deformability,231450,81222,left
deformability,59356,125072,equal
deformability,162986,9369,left
deformability,144397,214889,right
deformability,4183,37172,left
deformability,209093,108352,left
deformability,269007,51319,left
deformability,192872,261239,left
deformability,260829,217081,equal
deformability,204866,58615,right
deformability,284832,182300,equal
deformability,100134,219283,equal
deformability,162642,120195,right
deformability,130776,188573,right
deformability,303660,40618,right
deformability,225849,9560,equal
deformability,134057,105982,equal
deformability,113654,148915,right
deformability,201796,51587,right
deformability,153008,1957,left
deformability,18916,220691,left
deformability,159762,50705,equal
deformability,169587,166598,right
deformability,72053,42106,unclear
deformability,202332,220168,left
deformability,198587,53493,equal
deformability,145035,105160,right
deformability,4034,48763,right
deformability,164906,149350,left
deformability,230889,307262,left
deformability,98974,556,equal
deformability,236835,20147,right
deformability,222332,306752,left
deformability,140108,112250,left
deformability,101989,204145,left
deformability,133062,208846,equal
deformability,130520,64504,equal
deformability,14395,71389,equal
deformability,214186,183293,equal
deformability,279149,266526,left
deformability,199189,155010,equal
deformability,294047,97170,left
deformability,195386,12259,unclear
deformability,294003,157540,equal
deformability,215577,127668,left
deformability,242704,45401,left
deformability,43093,70000,equal
deformability,8930,3451,left
deformability,193339,125960,right
deformability,4183,85362,left
deformability,221163,246276,left
deformability,266527,167132,right
deformability,287906,64043,left
deformability,69459,53610,equal
deformability,183507,260092,left
deformability,192253,91652,right
deformability,294130,168233,left
deformability,98079,233570,left
deformability,53002,305891,left
deformability,14145,173598,left
deformability,40345,304452,unclear
deformability,236069,258978,left
deformability,86600,130640,equal
deformability,49421,151213,equal
deformability,197328,4894,left
deformability,287151,168030,right
deformability,298716,158629,right
deformability,127279,302484,right
deformability,285558,143642,left
deformability,205400,175209,right
deformability,251736,148915,right
deformability,185224,190207,left
deformability,35133,106157,right
deformability,139573,118626,equal
deformability,272893,212668,right
deformability,271385,150113,left
deformability,183755,203099,left
deformability,3602,296576,equal
deformability,142921,230519,right
deformability,14145,103907,right
deformability,204943,48597,right
deformability,37189,230991,equal
deformability,66275,20598,left
deformability,204159,195037,left
deformability,111248,286401,equal
deformability,102199,82724,unclear
deformability,290437,287728,right
deformability,255138,85441,right
deformability,9121,151815,equal
deformability,210170,46052,right
deformability,23553,111389,right
deformability,230033,106800,right
deformability,296541,275077,right
deformability,238498,48085,equal
deformability,276135,254893,left
deformability,70696,150704,equal
deformability,261008,108815,right
deformability,288140,271927,equal
deformability,209953,16623,right
deformability,113814,193775,right
deformability,81261,273233,equal
deformability,8481,88456,left
deformability,187741,38315,equal
deformability,92866,300347,left
deformability,176151,223664,equal
deformability,173452,112020,right
deformability,41908,262574,equal
deformability,164712,155010,equal
deformability,225349,29080,right
deformability,240521,184313,left
deformability,297092,211752,left
deformability,192336,90412,equal
deformability,190657,241632,right
deformability,217982,243946,left
deformability,116568,293208,right
deformability,172884,128812,right
deformability,218663,273227,left
deformability,16646,236544,equal
deformability,140748,176319,right
deformability,138142,79634,left
deformability,78674,298729,left
deformability,297092,255879,right
deformability,264220,138582,equal
deformability,180035,296548,left
deformability,182971,32880,equal
deformability,194068,27538,equal
deformability,67080,47430,right
deformability,303660,114103,equal
deformability,155907,199165,right
deformability,111248,221427,equal
deformability,153444,292445,left
deformability,112848,302768,left
deformability,124172,290042,left
deformability,143285,101434,right
deformability,238496,212354,right
deformability,293313,88109,right
deformability,28187,177342,equal
deformability,266038,281740,equal
deformability,55476,161938,left
deformability,218519,203887,right
deformability,217391,51379,left
deformability,119180,48760,right
deformability,236707,191342,left
deformability,206575,209343,right
deformability,153444,191288,left
deformability,109922,163644,right
deformability,135457,112250,equal
deformability,133062,145516,right
deformability,60859,43862,left
deformability,92949,35031,right
deformability,261323,100554,equal
deformability,276135,168030,right
deformability,224673,53019,right
deformability,9136,144025,right
deformability,67612,247928,right
deformability,204943,13279,equal
deformability,305415,170513,equal
deformability,28766,139312,right
deformability,199988,300679,right
deformability,203450,301531,left
deformability,261942,120596,left
deformability,4183,257501,left
deformability,309176,154780,right
deformability,25069,157803,equal
deformability,239262,130354,left
deformability,104950,288163,left
deformability,1424,72955,right
deformability,102199,285365,equal
deformability,188215,185747,right
deformability,20891,3738,right
deformability,35386,16194,equal
deformability,55019,245643,equal
deformability,132954,176319,right
deformability,197487,267247,left
deformability,267839,75995,equal
deformability,144736,263128,equal
deformability,147680,296133,right
deformability,216122,110980,left
deformability,54668,72188,equal
deformability,182160,204910,left
deformability,44056,85441,equal
deformability,120861,254426,right
deformability,227107,188573,equal
deformability,152256,11433,right
deformability,237527,60820,right
deformability,305039,270106,right
deformability,183755,191480,left
deformability,291509,178884,right
deformability,237479,187413,right
deformability,288884,194941,unclear
deformability,271385,9336,right
deformability,44840,164974,equal
deformability,111726,78721,right
deformability,119977,198234,left
deformability,244848,298302,right
deformability,96176,95008,right
deformability,261825,209497,right
deformability,67149,40105,left
deformability,160600,126758,right
deformability,200641,25598,equal
deformability,98425,299247,right
deformability,157975,236544,right
deformability,215961,264051,left
deformability,301802,42607,right
deformability,15301,148915,equal
deformability,18008,297840,right
deformability,247580,29853,left
deformability,252763,292527,unclear
deformability,240883,222782,left
deformability,242836,153406,left
deformability,212300,137681,left
deformability,14559,292594,right
deformability,178736,131821,equal
deformability,270439,105982,left
deformability,109506,85441,left
deformability,2198,281172,left
deformability,302882,242075,left
deformability,289887,111489,left
deformability,20258,214471,left
deformability,164383,147817,left
deformability,197707,281740,right
deformability,278430,230780,left
deformability,193044,268257,equal
deformability,282748,22200,equal
deformability,278225,13975,right
deformability,67612,83362,right
deformability,238017,254039,right
deformability,218722,296279,equal
deformability,230033,126758,right
deformability,50735,247817,left
deformability,1014,305351,equal
deformability,119977,208230,left
deformability,17922,235094,left
deformability,234431,132954,left
deformability,62265,37954,equal
deformability,127669,78437,left
deformability,4894,119426,equal
deformability,309037,95008,equal
deformability,116212,113707,right
deformability,303565,158186,equal
deformability,195898,74802,equal
deformability,302372,8076,right
deformability,210403,90668,equal
deformability,148460,222315,right
deformability,38074,220724,left
deformability,1252,71389,right
deformability,215834,22200,unclear
deformability,49565,173452,right
deformability,85390,194941,right
deformability,137324,230991,equal
deformability,66275,185815,left
deformability,201031,161139,right
deformability,129867,198687,equal
deformability,121207,303867,left
deformability,101989,167869,right
deformability,59386,134668,equal
deformability,76598,200320,equal
deformability,86268,6003,equal
deformability,137936,149008,right
deformability,265401,261239,right
deformability,172889,7277,left
deformability,283983,37448,right
deformability,267773,90552,left
deformability,51379,196434,unclear
deformability,236544,167132,equal
deformability,131088,79041,left
deformability,212800,307276,left
deformability,194652,164613,left
deformability,41316,137961,left
deformability,44840,202299,right
deformability,157975,217081,equal
deformability,192097,103531,right
deformability,165108,181144,equal
deformability,16646,307404,right
deformability,250271,216570,right
deformability,78437,302923,right
deformability,305632,117503,right
deformability,205601,16572,left
deformability,297092,115437,equal
deformability,216561,245329,equal
deformability,267164,218722,right
deformability,294230,257541,right
deformability,131272,178884,left
deformability,165423,122649,equal
deformability,194835,23919,right
deformability,85745,168195,left
deformability,139954,69386,right
deformability,261755,233570,equal
deformability,44409,229227,left
deformability,222920,199322,left
deformability,198357,113707,right
deformability,132118,258477,unclear
deformability,86456,126558,left
deformability,177274,298302,right
deformability,96176,161938,left
deformability,115702,18256,left
deformability,227687,40555,equal
deformability,184970,134724,right
deformability,259814,267247,left
deformability,82775,30458,right
deformability,114466,273264,equal
deformability,119548,138323,left
deformability,129906,33142,right
deformability,660,34710,left
deformability,61276,233871,equal
deformability,238578,134896,equal
deformability,107991,59755,left
deformability,216563,162454,right
deformability,104950,220724,left
deformability,299794,170783,left
deformability,191502,126758,left
deformability,247268,140352,left
deformability,278204,290042,left
deformability,98079,269017,right
deformability,261180,124701,left
deformability,6737,158471,equal
deformability,237527,266920,right
deformability,82566,207703,right
deformability,226566,132658,right
deformability,261363,146623,right
deformability,127531,206203,left
deformability,175323,108061,left
deformability,233165,196937,equal
deformability,124701,167017,right
deformability,22023,296279,equal
deformability,89204,158623,right
deformability,135913,267024,equal
deformability,193632,189397,right
deformability,262147,49271,right
deformability,15533,192644,right
deformability,81261,242169,right
deformability,55476,1998,left
deformability,3389,276213,left
deformability,47155,230780,left
deformability,139872,113654,left
deformability,187148,148689,left
deformability,199988,107993,left
deformability,214916,137936,equal
deformability,14049,109101,right
deformability,139893,120009,right
deformability,252714,138600,equal
deformability,261942,179244,left
deformability,85547,75074,equal
deformability,272428,55017,left
deformability,267171,90056,unclear
deformability,9701,247232,left
deformability,50419,122242,equal
deformability,60820,237997,equal
deformability,237156,201776,left
deformability,8719,88453,equal
deformability,219369,4517,equal
deformability,126670,14049,right
deformability,86600,215577,right
deformability,255947,171421,left
deformability,255738,20204,equal
deformability,194759,3199,equal
deformability,266527,251809,right
deformability,5575,278442,left
deformability,175021,183507,right
deformability,127278,109709,right
deformability,29647,220334,equal
deformability,282945,231571,left
deformability,100134,184323,equal
deformability,119977,226482,right
deformability,53019,124352,equal
deformability,101322,112848,equal
deformability,87853,275844,right
deformability,221131,226566,right
deformability,268306,174168,left
deformability,289795,116100,equal
deformability,37224,233053,left
deformability,276213,163177,right
deformability,211208,240521,left
deformability,264051,31669,equal
deformability,8481,93660,equal
deformability,217391,41466,left
deformability,214784,66454,right
deformability,260147,106800,left
deformability,106227,138323,right
deformability,201357,12691,left
deformability,131715,258141,right
deformability,75568,77877,equal
deformability,186333,146976,equal
deformability,223508,181160,equal
deformability,29985,44506,right
deformability,303683,40220,right
deformability,66187,11114,equal
deformability,65392,57473,left
deformability,191527,294413,equal
deformability,76785,173450,left
deformability,216561,216774,equal
deformability,120455,196157,right
deformability,123622,176589,left
deformability,293615,243946,right
deformability,307861,51587,right
deformability,279057,5124,right
deformability,250002,269284,left
deformability,292545,197767,equal
deformability,23194,290352,left
deformability,176151,235266,equal
deformability,114567,72188,equal
deformability,121797,307278,left
deformability,86309,254006,equal
deformability,123212,49722,equal
deformability,170513,6892,unclear
deformability,278225,101165,right
deformability,303867,148916,equal
deformability,273413,131096,left
deformability,240883,50994,left
deformability,247327,137815,left
deformability,109916,258777,equal
deformability,251015,29985,left
deformability,241364,193804,left
deformability,67167,264198,right
deformability,166332,212468,right
deformability,208558,168202,left
deformability,76785,151910,left
deformability,28859,64651,equal
deformability,101989,150704,unclear
deformability,172425,42607,equal
deformability,90569,101434,equal
deformability,110243,106800,left
deformability,208721,229227,left
deformability,300552,161108,right
deformability,152099,40715,right
deformability,102829,267024,unclear
deformability,35433,130148,right
deformability,250996,217453,equal
deformability,92866,83478,left
deformability,88981,210222,left
deformability,43378,149233,right
deformability,55017,199322,right
deformability,158474,250002,right
deformability,117820,113707,right
deformability,263422,260453,equal
deformability,187436,299353,right
deformability,203644,180800,right
deformability,187957,77877,right
deformability,143997,169525,left
deformability,41186,83163,right
deformability,250271,96093,equal
deformability,275471,285784,left
deformability,31828,147687,left
deformability,215577,117289,right
deformability,276538,220799,right
deformability,139872,152256,equal
deformability,121671,241997,left
deformability,82343,14826,equal
deformability,98147,3738,right
deformability,72779,308209,left
deformability,208230,16304,right
deformability,105118,149083,equal
deformability,151910,195810,right
deformability,97912,214128,right
deformability,180113,11566,right
deformability,173528,211754,left
deformability,207278,231441,equal
deformability,257044,161302,right
deformability,264221,226168,right
deformability,102204,66275,right
deformability,171518,50994,equal
deformability,23194,280678,equal
deformability,63408,18166,left
deformability,68753,236449,right
deformability,14049,281513,equal
deformability,5575,55161,left
deformability,9121,73095,left
deformability,175022,107171,equal
deformability,98062,281134,right
deformability,231982,208215,left
deformability,202796,261219,left
deformability,44279,98523,left
deformability,262423,63685,right
deformability,146280,171318,unclear
deformability,108066,133675,right
deformability,44840,93383,right
deformability,187159,182300,right
deformability,185174,187286,right
deformability,20976,212186,left
deformability,167222,44279,equal
deformability,90484,235721,right
deformability,184313,186946,right
deformability,117204,39616,left
deformability,178394,302768,left
deformability,196937,137018,equal
deformability,80357,63042,equal
deformability,9904,102204,left
deformability,230717,168202,right
deformability,3389,246678,equal
deformability,146924,153444,right
deformability,16646,44071,left
deformability,239708,97912,left
deformability,287151,181679,equal
deformability,277518,285365,equal
deformability,190676,210222,right
deformability,1252,94231,unclear
deformability,247633,192116,right
deformability,231412,272366,left
deformability,145035,202946,equal
deformability,204158,137936,left
deformability,197487,134013,left
deformability,249842,107755,right
deformability,144008,77705,right
deformability,165397,66187,equal
deformability,278736,203576,right
deformability,660,219368,left
deformability,251809,209343,equal
deformability,236835,273490,left
deformability,182540,258309,right
deformability,29553,1815,right
deformability,38885,222185,right
deformability,245256,230033,equal
deformability,94427,286045,unclear
deformability,39237,202720,right
deformability,258457,135832,right
deformability,108861,257500,unclear
deformability,266527,45654,equal
deformability,259803,287728,left
deformability,243528,220724,left
deformability,95042,2,left
deformability,47862,163177,right
deformability,193793,299629,right
deformability,104950,127186,unclear
deformability,85866,244256,right
deformability,20597,231715,equal
deformability,198536,31735,right
deformability,166506,2,left
deformability,181144,122380,unclear
deformability,23285,271810,left
deformability,140448,123622,equal
deformability,104005,251736,right
deformability,30442,263128,equal
deformability,52200,159299,right
deformability,169695,301326,right
deformability,190873,261417,unclear
deformability,28452,139776,left
deformability,137681,81222,right
deformability,87362,218519,unclear
deformability,181381,258233,right
deformability,16872,89870,left
deformability,170439,181160,left
deformability,144264,178932,right
deformability,8144,274701,left
deformability,299353,112020,left
deformability,278430,73095,left
deformability,203576,71475,left
deformability,81515,43378,right
deformability,284690,292221,unclear
deformability,162533,170886,left
deformability,247511,274790,unclear
deformability,233165,57224,right
deformability,274837,302768,unclear
deformability,200129,112596,right
deformability,287125,296279,equal
deformability,67336,44409,left
deformability,32880,307262,left
deformability,174732,121369,left
deformability,152527,235743,right
deformability,44665,297058,right
deformability,18144,56429,right
deformability,308495,265400,left
deformability,166887,134407,right
deformability,250740,3389,equal
deformability,3602,286922,equal
deformability,305557,56707,unclear
deformability,120455,102204,equal
deformability,275077,299629,right
deformability,205880,190676,unclear
deformability,173598,65058,equal
deformability,49565,289795,right
deformability,177708,191342,right
deformability,298985,222194,equal
deformability,74711,300864,right
deformability,80982,275022,unclear
deformability,53969,121671,right
deformability,215319,139908,equal
deformability,20891,281134,right
deformability,127200,256060,unclear
deformability,102204,198234,unclear
deformability,75995,187137,right
deformability,293204,67080,left
deformability,209003,240284,unclear
deformability,292594,2619,unclear
deformability,34484,136431,left
deformability,226882,244848,unclear
deformability,119380,247928,right
deformability,183781,63642,left
deformability,29616,297317,right
deformability,305859,159422,left
deformability,300078,24058,right
deformability,60420,161139,right
deformability,182592,156948,equal
deformability,36104,200752,left
deformability,27871,132662,left
deformability,188532,229976,equal
deformability,64886,293646,right
deformability,62481,93392,right
deformability,223508,181160,right
deformability,29985,44506,right
deformability,303683,40220,right
deformability,66187,11114,unclear
deformability,65392,57473,left
deformability,191527,294413,left
deformability,76785,173450,left
deformability,216561,216774,equal
deformability,120455,196157,right
deformability,123622,176589,left
deformability,293615,243946,right
deformability,307861,51587,right
deformability,279057,5124,right
deformability,250002,269284,left
deformability,292545,197767,equal
deformability,23194,290352,left
deformability,176151,235266,right
deformability,114567,72188,equal
deformability,121797,307278,left
deformability,86309,254006,left
deformability,123212,49722,equal
deformability,170513,6892,left
deformability,278225,101165,right
deformability,303867,148916,equal
deformability,273413,131096,left
deformability,240883,50994,left
deformability,247327,137815,left
deformability,109916,258777,right
deformability,251015,29985,left
deformability,241364,193804,equal
deformability,67167,264198,right
deformability,166332,212468,left
deformability,208558,168202,left
deformability,76785,151910,equal
deformability,28859,64651,equal
deformability,101989,150704,left
deformability,172425,42607,left
deformability,90569,101434,equal
deformability,110243,106800,right
deformability,208721,229227,equal
deformability,300552,161108,right
deformability,152099,40715,equal
deformability,102829,267024,left
deformability,35433,130148,right
deformability,250996,217453,equal
deformability,92866,83478,right
deformability,88981,210222,left
deformability,43378,149233,right
deformability,55017,199322,right
deformability,158474,250002,right
deformability,117820,113707,right
deformability,263422,260453,equal
deformability,187436,299353,right
deformability,203644,180800,right
deformability,187957,77877,left
deformability,143997,169525,left
deformability,41186,83163,right
deformability,250271,96093,equal
deformability,275471,285784,right
deformability,31828,147687,left
deformability,215577,117289,right
deformability,276538,220799,right
deformability,139872,152256,left
deformability,121671,241997,right
deformability,82343,14826,left
deformability,98147,3738,right
deformability,72779,308209,left
deformability,208230,16304,right
deformability,105118,149083,left
deformability,151910,195810,left
deformability,97912,214128,equal
deformability,180113,11566,right
deformability,173528,211754,equal
deformability,207278,231441,equal
deformability,257044,161302,left
deformability,264221,226168,right
deformability,102204,66275,right
deformability,171518,50994,left
deformability,23194,280678,left
deformability,63408,18166,left
deformability,68753,236449,right
deformability,14049,281513,right
deformability,5575,55161,left
deformability,9121,73095,right
deformability,175022,107171,right
deformability,98062,281134,right
deformability,231982,208215,left
deformability,202796,261219,right
deformability,44279,98523,left
deformability,262423,63685,left
deformability,146280,171318,equal
deformability,108066,133675,right
deformability,44840,93383,right
deformability,187159,182300,right
deformability,185174,187286,left
deformability,20976,212186,right
deformability,167222,44279,left
deformability,90484,235721,right
deformability,184313,186946,right
deformability,117204,39616,left
deformability,178394,302768,left
deformability,196937,137018,equal
deformability,80357,63042,left
deformability,9904,102204,left
deformability,230717,168202,right
deformability,3389,246678,equal
deformability,146924,153444,right
deformability,16646,44071,left
deformability,239708,97912,left
deformability,287151,181679,equal
deformability,277518,285365,equal
deformability,190676,210222,right
deformability,1252,94231,right
deformability,247633,192116,left
deformability,231412,272366,right
deformability,145035,202946,right
deformability,204158,137936,left
deformability,197487,134013,left
deformability,249842,107755,right
deformability,144008,77705,right
deformability,165397,66187,equal
deformability,278736,203576,right
deformability,660,219368,left
deformability,251809,209343,equal
deformability,236835,273490,right
deformability,182540,258309,right
deformability,29553,1815,right
deformability,38885,222185,left
deformability,245256,230033,equal
deformability,94427,286045,right
deformability,39237,202720,left
deformability,258457,135832,left
deformability,108861,257500,equal
deformability,266527,45654,equal
deformability,259803,287728,left
deformability,243528,220724,left
deformability,95042,2,equal
deformability,47862,163177,left
deformability,193793,299629,right
deformability,104950,127186,left
deformability,85866,244256,right
deformability,20597,231715,equal
deformability,198536,31735,right
deformability,166506,2,left
deformability,181144,122380,equal
deformability,23285,271810,left
deformability,140448,123622,left
deformability,104005,251736,left
deformability,30442,263128,equal
deformability,52200,159299,left
deformability,169695,301326,right
deformability,190873,261417,left
deformability,28452,139776,right
deformability,137681,81222,left
deformability,87362,218519,right
deformability,181381,258233,right
deformability,16872,89870,left
deformability,170439,181160,left
deformability,144264,178932,right
deformability,8144,274701,left
deformability,299353,112020,left
deformability,278430,73095,left
deformability,203576,71475,right
deformability,81515,43378,left
deformability,284690,292221,left
deformability,162533,170886,left
deformability,247511,274790,left
deformability,233165,57224,equal
deformability,274837,302768,equal
deformability,200129,112596,right
deformability,287125,296279,left
deformability,67336,44409,left
deformability,32880,307262,left
deformability,174732,121369,left
deformability,152527,235743,left
deformability,44665,297058,left
deformability,18144,56429,right
deformability,308495,265400,left
deformability,166887,134407,right
deformability,250740,3389,right
deformability,3602,286922,equal
deformability,305557,56707,left
deformability,120455,102204,equal
deformability,275077,299629,right
deformability,205880,190676,left
deformability,173598,65058,left
deformability,49565,289795,right
deformability,177708,191342,right
deformability,298985,222194,right
deformability,74711,300864,right
deformability,80982,275022,equal
deformability,53969,121671,left
deformability,215319,139908,left
deformability,20891,281134,left
deformability,127200,256060,right
deformability,102204,198234,equal
deformability,75995,187137,right
deformability,293204,67080,left
deformability,209003,240284,right
deformability,292594,2619,left
deformability,34484,136431,left
deformability,226882,244848,unclear
deformability,119380,247928,left
deformability,183781,63642,left
deformability,29616,297317,left
deformability,305859,159422,left
deformability,300078,24058,left
deformability,60420,161139,right
deformability,182592,156948,unclear
deformability,36104,200752,left
deformability,27871,132662,left
deformability,188532,229976,left
deformability,64886,293646,left
deformability,62481,93392,right
deformability,50549,186946,right
deformability,140333,53702,right
deformability,187668,236007,equal
deformability,90056,208215,right
deformability,8546,281103,unclear
deformability,164380,108939,right
deformability,2396,16646,right
deformability,129950,164180,left
deformability,37607,206322,equal
deformability,195827,48932,unclear
deformability,110081,253346,unclear
deformability,197328,191048,equal
deformability,122214,106227,equal
deformability,285296,6511,equal
deformability,139049,11031,left
deformability,155450,3542,left
deformability,294130,179121,unclear
deformability,71074,136925,equal
deformability,98079,110505,right
deformability,76249,170472,right
deformability,60308,154823,right
deformability,298716,183479,right
deformability,165423,11778,unclear
deformability,103318,17712,left
deformability,299794,42872,left
deformability,89166,205238,left
deformability,171318,162454,equal
deformability,70000,210952,equal
deformability,37227,255738,left
deformability,195810,158186,left
