property,annotation_id_0,annotation_id_1,response
mass,26900,287125,left
mass,183507,208230,right
mass,274095,65058,left
mass,100193,92517,left
mass,113814,297850,left
mass,90584,20598,right
mass,213885,245875,left
mass,266810,242075,equal
mass,267838,192438,right
mass,237239,162454,left
mass,301326,232496,equal
mass,167514,98146,left
mass,303867,266527,equal
mass,299629,185747,right
mass,301169,125072,right
mass,20976,239262,right
mass,117910,214889,left
mass,133741,261417,right
mass,292488,225849,right
mass,129668,307404,left
mass,18789,29478,right
mass,200641,251432,left
mass,39412,215419,right
mass,36733,47393,left
mass,50419,191625,left
mass,38778,235286,right
mass,124247,286045,right
mass,254893,251015,right
mass,20458,153082,right
mass,57165,157773,right
mass,92866,290352,right
mass,109830,55969,right
mass,288163,130719,left
mass,14171,235613,right
mass,35456,24484,right
mass,249651,266432,right
mass,139049,14171,right
mass,129070,7426,left
mass,44071,69241,left
mass,59354,49229,right
mass,8930,267773,right
mass,227379,387,left
mass,232485,172223,right
mass,65991,224366,left
mass,226482,235721,left
mass,193044,81515,left
mass,41316,233924,left
mass,217947,52452,right
mass,34806,190274,left
mass,307871,240521,left
mass,183055,19897,left
mass,174732,235094,left
mass,258016,87530,right
mass,284172,220027,left
mass,59356,125072,right
mass,109808,17091,right
mass,106227,126507,right
mass,302768,22219,left
mass,188079,18166,left
mass,63632,206892,right
mass,289642,106396,left
mass,260829,217081,right
mass,181679,267445,right
mass,284832,182300,left
mass,100134,219283,right
mass,127776,191625,right
mass,217236,246719,right
mass,70835,216121,left
mass,225849,9560,left
mass,134057,105982,left
mass,124734,276715,right
mass,231715,88109,left
mass,60859,162454,right
mass,39356,234431,left
mass,283359,217081,right
mass,111248,86890,right
mass,252684,235373,left
mass,85390,41929,right
mass,100912,108216,right
mass,198587,53493,right
mass,29330,16585,left
mass,37227,267879,right
mass,101434,210867,right
mass,44279,185095,unclear
mass,660,281513,right
mass,98974,556,right
mass,81515,158842,left
mass,78863,235613,right
mass,263171,214616,right
mass,25872,67381,left
mass,43378,271683,right
mass,130520,64504,unclear
mass,14395,71389,unclear
mass,214186,183293,right
mass,284832,267020,right
mass,199189,155010,unclear
mass,137519,126173,right
mass,294003,157540,left
mass,56226,300383,right
mass,20258,179600,right
mass,43093,70000,unclear
mass,45083,302768,right
mass,303711,177825,left
mass,162533,136953,left
mass,283880,211976,right
mass,42986,251586,left
mass,69459,53610,unclear
mass,79634,307323,unclear
mass,252684,95271,right
mass,235286,286537,unclear
mass,170439,290792,right
mass,140108,236147,left
mass,140352,43857,right
mass,299451,187436,left
mass,86600,130640,unclear
mass,49421,151213,unclear
mass,235824,55810,left
mass,180461,304098,left
mass,120823,270792,left
mass,162342,41891,right
mass,4793,253635,left
mass,215419,191207,right
mass,140995,255554,left
mass,145154,258141,left
mass,139573,118626,unclear
mass,119736,191872,left
mass,234790,101557,unclear
mass,307110,157063,left
mass,3602,296576,left
mass,130776,274701,right
mass,107991,127200,right
mass,127767,239758,right
mass,37189,230991,right
mass,127278,309176,left
mass,42872,262856,left
mass,111248,286401,unclear
mass,81261,208721,right
mass,297050,205400,left
mass,176317,224587,right
mass,9121,151815,equal
mass,290995,158623,left
mass,60859,42661,right
mass,98079,286851,right
mass,270223,212300,left
mass,210007,123622,left
mass,143621,73313,unclear
mass,98079,232628,unclear
mass,70696,150704,unclear
mass,54668,192573,unclear
mass,288140,271927,equal
mass,174048,206580,left
mass,14625,134896,right
mass,127767,115399,right
mass,40693,198204,unclear
mass,187741,38315,unclear
mass,44737,231450,unclear
mass,176151,223664,unclear
mass,198204,56707,unclear
mass,169695,130198,unclear
mass,164712,155010,equal
mass,108409,28255,right
mass,245035,39849,unclear
mass,290650,108895,right
mass,192336,90412,equal
mass,226609,83646,right
mass,163249,97546,unclear
mass,13914,134724,right
mass,81261,227628,left
mass,57868,42819,left
mass,16646,236544,equal
mass,220605,156143,right
mass,16094,197058,unclear
mass,70378,271045,left
mass,142993,149008,left
mass,264220,138582,right
mass,18144,148916,left
mass,182971,32880,equal
mass,194068,27538,right
mass,106227,218734,right
mass,40914,22200,left
mass,273336,254496,right
mass,111248,221427,equal
mass,83864,161108,left
mass,165888,48597,right
mass,160014,195198,right
mass,251130,99822,left
mass,184844,193339,right
mass,172884,217453,left
mass,169587,158300,right
mass,266038,281740,right
mass,307867,91895,right
mass,192336,83362,right
mass,228009,293749,right
mass,37410,77513,left
mass,217453,214471,left
mass,301384,129135,right
mass,137815,62584,right
mass,218663,231131,right
mass,295872,70369,right
mass,116561,103010,left
mass,261323,100554,unclear
mass,237183,278907,left
mass,299451,192872,left
mass,106504,149083,left
mass,128742,48597,left
mass,305415,170513,equal
mass,208740,115329,left
mass,301796,90879,right
mass,289642,88708,left
mass,66437,220691,left
mass,193793,29985,left
mass,97546,272428,right
mass,25069,157803,equal
mass,267171,96838,right
mass,237479,72723,right
mass,215250,298716,left
mass,93694,49421,left
mass,222315,7277,right
mass,90965,158300,left
mass,35386,16194,unclear
mass,139954,222194,right
mass,90233,81027,left
mass,269007,117479,left
mass,267839,75995,equal
mass,144736,263128,equal
mass,13403,108061,left
mass,282992,53213,right
mass,154823,134715,right
mass,17104,134407,right
mass,158629,53702,left
mass,252684,150983,right
mass,76785,16324,unclear
mass,203644,282748,left
mass,81261,218886,right
mass,64583,261825,right
mass,51784,18256,equal
mass,254006,89862,left
mass,130723,93652,equal
mass,114567,81103,left
mass,257500,292545,right
mass,237478,71043,left
mass,110243,304146,equal
mass,266129,123944,left
mass,121660,1998,equal
mass,154823,135832,right
mass,231450,242075,right
mass,185224,153192,right
mass,222920,240228,left
mass,173598,23279,left
mass,262100,114409,equal
mass,294003,208846,equal
mass,212800,181160,left
mass,214186,135457,left
mass,300836,261380,equal
mass,216344,247817,right
mass,245478,105302,left
mass,193975,130354,equal
mass,207114,87530,left
mass,7684,77877,right
mass,271385,123944,left
mass,239718,58169,right
mass,102625,60193,right
mass,188079,186946,left
mass,96554,255738,left
mass,160722,195810,left
mass,192097,194939,right
mass,217714,34484,right
mass,254496,255152,left
mass,173431,270796,equal
mass,32880,207542,right
mass,173304,120276,right
mass,201031,56707,left
mass,98445,130148,left
mass,72779,121369,right
mass,56707,267020,right
mass,235824,173139,left
mass,136007,89026,right
mass,9904,93652,equal
mass,268363,280678,right
mass,149233,275550,right
mass,285036,60595,right
mass,102252,178736,left
mass,196497,268217,left
mass,302883,219273,left
mass,187436,73478,right
mass,281262,105561,left
mass,75568,149716,right
mass,24484,283580,left
mass,40341,235743,equal
mass,27529,208713,left
mass,28255,287185,equal
mass,21819,7866,right
mass,12691,134407,left
mass,4184,107171,right
mass,246276,99580,left
mass,290588,218176,equal
mass,174847,218886,right
mass,93592,89920,left
mass,244256,77877,left
mass,121253,158186,left
mass,288163,161108,left
mass,143285,242836,equal
mass,129906,273172,right
mass,4184,75997,left
mass,247581,189022,left
mass,8546,161821,left
mass,15411,305397,equal
mass,102199,221427,left
mass,162342,31669,right
mass,215419,270792,right
mass,47795,157540,left
mass,235777,235754,equal
mass,41316,244696,left
mass,103907,160678,right
mass,242525,58254,equal
mass,193339,42106,left
mass,173203,220799,right
mass,150496,174201,right
mass,213623,19778,right
mass,48511,246864,right
mass,9904,95008,right
mass,301633,191480,right
mass,191342,202009,equal
mass,204062,114567,right
mass,208916,73199,left
mass,293688,177708,left
mass,251935,88981,left
mass,146453,220498,right
mass,20597,196937,left
mass,264755,27636,right
mass,90552,217453,equal
mass,85745,203458,left
mass,232207,40715,right
mass,292684,56728,right
mass,144008,63601,right
mass,286045,280209,equal
mass,261417,62584,right
mass,93660,266365,right
mass,24640,141207,right
mass,252714,153406,equal
mass,192336,195945,right
mass,115437,265068,right
mass,126670,261040,right
mass,72955,169542,equal
mass,13554,13950,equal
mass,200690,99315,equal
mass,29853,91652,equal
mass,279889,84692,left
mass,66437,108895,equal
mass,44840,7141,right
mass,195242,1998,left
mass,148292,119485,right
mass,7866,52989,right
mass,249374,92866,right
mass,60947,124210,right
mass,241997,108061,left
mass,273336,20598,right
mass,117503,247928,right
mass,274977,83029,left
mass,79949,24043,left
mass,253346,239963,left
mass,167017,27328,right
mass,153444,155293,left
mass,286537,162566,left
mass,231517,297058,left
mass,219964,65480,left
mass,218663,297839,left
mass,172884,29073,right
mass,117957,98146,equal
mass,255063,88535,left
mass,118322,56245,right
mass,51319,103849,left
mass,252714,139564,left
mass,95008,94115,left
mass,220133,27934,right
mass,26136,8359,right
mass,100938,280209,left
mass,259814,291782,equal
mass,236069,24484,left
mass,246572,251935,right
mass,137019,65467,right
mass,206486,172425,right
mass,171421,296549,left
mass,180895,69241,equal
mass,128812,222332,right
mass,69386,263128,equal
mass,301299,4894,right
mass,220167,137812,left
mass,125960,194941,left
mass,9136,189623,equal
mass,27934,235037,left
mass,40828,41609,left
mass,243510,215319,right
mass,126896,145007,left
mass,303711,257500,left
mass,220605,256060,right
mass,117871,211102,equal
mass,157955,174742,right
mass,90233,47430,left
mass,95271,115437,left
mass,284172,60299,left
mass,137290,60308,right
mass,163249,168963,right
mass,92302,29478,left
mass,278225,85362,right
mass,212354,280964,left
mass,171421,151538,equal
mass,76054,296949,left
mass,183507,309006,left
mass,98962,124352,right
mass,45083,278204,left
mass,44594,46951,equal
mass,243069,65480,left
mass,181769,226168,right
mass,48511,300836,equal
mass,37448,118815,right
mass,241632,89380,left
mass,92949,207278,equal
mass,221131,289795,left
mass,17091,305379,left
mass,215885,11616,right
mass,262694,81631,right
mass,5296,5575,left
mass,300383,181160,left
mass,8930,97912,right
mass,287598,248754,left
mass,260813,1014,right
mass,39237,172889,left
mass,145154,92621,left
mass,75995,90484,left
mass,127531,139093,right
mass,224897,164112,left
mass,239265,105561,left
mass,231441,278442,right
mass,286207,235094,left
mass,293688,70835,equal
mass,137812,144370,right
mass,121950,142993,right
mass,168221,227595,left
mass,110243,117779,right
mass,203229,162029,left
mass,187668,236007,left
mass,116195,3451,left
mass,42986,151361,left
mass,28859,69386,left
mass,229420,184323,right
mass,86053,50718,left
mass,37607,206322,right
mass,71043,24058,right
mass,138767,213441,left
mass,197328,191048,equal
mass,122214,106227,equal
mass,285296,6511,equal
mass,26186,106504,left
mass,120861,166887,right
mass,71074,136925,equal
mass,45654,53213,right
mass,4184,252373,left
mass,274837,289645,left
mass,247511,83864,left
mass,156138,87089,right
mass,277518,307110,left
mass,89380,275950,right
mass,264506,118626,right
mass,271927,51319,left
mass,171318,162454,right
mass,70000,210952,equal
mass,86704,105160,left
mass,195810,158186,left
mass,79968,216539,left
mass,65058,63540,right
mass,236069,226494,left
mass,30675,297058,left
mass,143285,151433,left
mass,202720,202009,right
mass,139564,188532,equal
mass,43857,40105,equal
mass,195198,50549,right
mass,29529,20258,right
mass,218973,218722,right
mass,286613,269012,right
mass,39849,101557,right
mass,18916,138201,right
mass,16094,278430,right
mass,219016,96838,right
mass,182592,292437,left
mass,309176,110505,left
mass,149543,43823,right
mass,124172,58963,left
mass,86456,185610,right
mass,172042,80192,left
mass,300836,201781,right
mass,288315,173417,left
mass,123139,105561,right
mass,255535,90879,right
mass,278520,108939,equal
mass,250285,267024,right
mass,15301,50419,right
mass,32377,306059,right
mass,275471,40220,left
mass,103318,251015,equal
mass,137895,288163,right
mass,110787,30442,equal
mass,93392,111982,right
mass,251829,83864,left
mass,145007,291782,left
mass,273716,30624,left
mass,3402,175209,right
mass,260813,213885,right
mass,26186,246279,right
mass,20458,218176,right
mass,268622,193804,left
mass,258777,267171,left
mass,243069,267838,left
mass,20115,127200,left
mass,156143,248406,right
mass,18591,21982,left
mass,201357,128812,left
mass,229539,186252,left
mass,138351,166332,left
mass,48763,205031,left
mass,2906,116100,right
mass,7277,46872,left
mass,184320,56728,left
mass,14549,44506,left
mass,242240,116561,left
mass,203218,79516,right
mass,272653,307110,left
mass,277518,57224,equal
mass,208916,264220,left
mass,160,147817,left
mass,259280,94115,right
mass,124734,218425,right
mass,83464,283938,right
mass,67167,253787,left
mass,259662,216539,right
mass,127163,187148,left
mass,66527,44506,right
mass,216561,80813,right
mass,288778,16856,left
mass,131674,44409,right
mass,50994,241821,left
mass,191288,257541,left
mass,92517,204158,equal
mass,172884,184313,equal
mass,190330,232466,left
mass,50419,171318,right
mass,231648,9560,left
mass,127668,235065,left
mass,96860,261712,equal
mass,55405,164712,equal
mass,42713,270796,left
mass,135891,134013,right
mass,67167,203824,left
mass,163249,176616,right
mass,161300,52200,left
mass,206411,101070,left
mass,292684,58602,left
mass,254838,49722,left
mass,88645,3738,right
mass,44077,50090,equal
mass,210389,48763,right
mass,290650,151133,left
mass,2951,304146,left
mass,19269,273367,left
mass,153309,152256,right
mass,208740,270223,left
mass,82007,278456,left
mass,228258,294003,left
mass,276538,237239,right
mass,44793,98147,equal
mass,249842,254866,right
mass,158629,244256,equal
mass,43906,304352,left
mass,123916,220724,right
mass,25317,150718,left
mass,117289,231849,right
mass,239265,65796,left
mass,45083,241632,right
mass,204656,214616,left
mass,76585,245524,left
mass,112577,259145,right
mass,262100,37189,right
mass,250740,176222,right
mass,276524,132023,right
mass,228258,80813,left
mass,261380,278430,right
mass,43857,151538,right
mass,148818,214128,right
mass,175021,150718,right
mass,181354,173417,equal
mass,94231,118112,right
mass,153309,231982,left
mass,55019,28297,left
mass,42819,179244,right
mass,185141,298615,right
mass,266645,126574,left
mass,140108,266129,equal
mass,19794,117294,right
mass,176317,308681,right
mass,162986,231171,right
mass,19550,230780,left
mass,162029,16194,equal
mass,190403,202292,right
mass,277728,229976,left
mass,251219,87530,right
mass,261180,64043,left
mass,76865,192573,right
mass,164906,309006,right
mass,70378,216799,left
mass,277909,139564,left
mass,112468,101533,equal
mass,119426,286045,right
mass,216344,74802,equal
mass,98124,59915,left
mass,133577,119736,right
mass,162029,181686,left
mass,239262,180495,left
mass,86309,185095,left
mass,301774,115329,left
mass,212427,298573,left
mass,246276,162454,left
mass,41891,52173,right
mass,68753,215834,left
mass,216561,251829,right
mass,189397,247722,left
mass,236838,12259,right
mass,72955,240527,right
mass,89204,1815,right
mass,26900,287125,left
mass,183507,208230,left
mass,274095,65058,left
mass,100193,92517,right
mass,113814,297850,right
mass,90584,20598,right
mass,213885,245875,left
mass,266810,242075,left
mass,267838,192438,right
mass,237239,162454,left
mass,301326,232496,right
mass,167514,98146,left
mass,303867,266527,left
mass,299629,185747,right
mass,301169,125072,right
mass,20976,239262,right
mass,117910,214889,right
mass,133741,261417,right
mass,85390,70168,left
mass,138351,139776,left
mass,3402,99315,equal
mass,249743,193804,right
mass,305891,63632,right
mass,251015,16324,equal
mass,222185,183479,right
mass,180895,109922,equal
mass,128742,202765,left
mass,181144,37607,left
mass,141468,150114,right
mass,234790,231980,right
mass,167402,22655,left
mass,278204,186913,right
mass,192116,28971,left
mass,38165,266365,right
mass,109916,106800,left
mass,219174,32257,equal
mass,4308,266162,left
mass,66275,151815,right
mass,217236,257501,right
mass,253346,48763,left
mass,132821,147135,right
mass,26467,56429,right
mass,192872,73095,left
mass,294047,42819,left
mass,56984,89026,right
mass,231715,283463,left
mass,198536,249565,right
mass,234790,104947,left
mass,204159,266038,right
mass,29330,300382,right
mass,148460,57442,left
mass,259662,264755,right
mass,291509,185747,right
mass,153444,110980,right
mass,142184,193044,right
mass,150564,163744,left
mass,281262,11616,right
mass,275471,136285,left
mass,212186,210170,right
mass,219273,231849,left
mass,271683,131298,left
mass,137681,26048,right
mass,18786,55814,right
mass,93383,34710,left
mass,227592,105302,left
mass,19794,137019,right
mass,72433,236777,left
mass,35456,116082,right
mass,295360,214884,left
mass,252112,127776,left
mass,259432,253020,right
mass,173528,106396,equal
mass,302372,40105,equal
mass,8719,161921,right
mass,82775,206892,right
mass,63642,223302,left
mass,296133,25182,equal
mass,300831,284690,left
mass,215961,188460,right
mass,182971,16094,right
mass,249743,61276,right
mass,229539,257383,left
mass,301633,106157,right
mass,134791,198357,equal
mass,133741,194939,right
mass,26851,299629,left
mass,307871,217471,left
mass,104005,170849,right
mass,68699,240279,right
mass,234886,12670,left
mass,33794,139908,right
mass,205400,117289,left
mass,202964,103531,right
mass,307262,288201,left
mass,97855,113654,right
mass,194068,232496,right
mass,133863,86053,right
mass,306990,264198,left
mass,173450,157803,equal
mass,191288,6000,left
mass,270695,285558,equal
mass,42008,244848,left
mass,2396,95271,left
mass,236845,136595,right
mass,115274,41891,left
mass,184624,230519,left
mass,127767,105136,left
mass,173203,112020,right
mass,68753,236315,left
mass,69459,232207,left
mass,246864,53702,left
mass,92949,127776,right
mass,191502,134715,equal
mass,277728,47401,left
mass,98962,216570,left
mass,121207,40715,right
mass,105055,158474,right
mass,137324,136962,left
mass,197487,246678,equal
mass,217982,86639,right
mass,131383,242240,right
mass,121950,257634,right
mass,156304,62240,right
mass,80357,130719,left
mass,93406,71371,left
mass,89862,216121,left
mass,124734,78792,right
mass,231571,161517,left
mass,229099,283463,left
mass,195107,266810,right
mass,198587,78774,left
mass,247327,187148,left
mass,174742,267020,right
mass,254240,298573,left
mass,162533,136962,right
mass,3358,73032,left
mass,286091,21755,left
mass,292488,272428,right
mass,198687,181082,equal
mass,295605,206411,equal
mass,308284,125703,left
mass,87089,257383,left
mass,111901,224070,left
mass,7866,71475,right
mass,306990,278691,right
mass,278204,41609,right
mass,47401,189623,right
mass,179516,207114,left
mass,148818,87853,right
mass,224070,191342,left
mass,294047,125072,right
mass,260371,194941,right
mass,7426,231171,right
mass,151213,41891,right
mass,198209,138767,left
mass,110587,57442,equal
mass,183781,204866,left
mass,238498,3738,left
mass,197881,59356,left
mass,247580,292181,left
mass,258477,259953,right
mass,182160,30969,left
mass,301418,129950,left
mass,276970,193832,left
mass,221131,267525,right
mass,294130,221131,right
mass,134013,16324,left
mass,102199,298615,left
mass,151213,267879,right
mass,249651,308209,right
mass,164974,127668,right
mass,166808,39140,equal
mass,19269,47862,left
mass,95271,251260,right
mass,11473,161692,right
mass,164974,167025,right
mass,184563,67149,right
mass,25716,140550,left
mass,132202,50718,right
mass,205558,156414,left
mass,147633,226609,right
mass,278691,198606,left
mass,184190,217471,left
mass,86639,86628,right
mass,50501,150496,right
mass,206575,41466,equal
mass,25598,205031,left
mass,18555,4182,right
mass,30442,71475,right
mass,140333,305397,right
mass,93383,52173,equal
mass,29478,213219,right
mass,26329,57868,equal
mass,223949,180461,right
mass,100193,93592,left
mass,118447,278512,left
mass,40914,255138,left
mass,270797,221427,right
mass,87090,12259,right
mass,137812,21819,right
mass,224070,293445,left
mass,160600,55814,right
mass,212928,75312,left
mass,293615,216563,left
mass,223084,235373,equal
mass,297092,91672,right
mass,166952,188539,left
mass,306990,150517,left
mass,168772,230519,right
mass,269007,235094,left
mass,270695,9783,left
mass,53983,99297,left
mass,110081,172915,right
mass,65200,170513,left
mass,98445,288119,right
mass,240228,296548,equal
mass,245497,172408,left
mass,145516,78721,left
mass,31104,222315,right
mass,153192,17091,equal
mass,242525,158629,right
mass,233704,258907,left
mass,224673,48760,left
mass,76785,73268,right
mass,96093,212668,left
mass,75655,42923,right
mass,180051,41316,right
mass,212800,387,left
mass,258630,230991,right
mass,292488,225849,left
mass,129668,307404,right
mass,18789,29478,right
mass,200641,251432,right
mass,39412,215419,right
mass,36733,47393,left
mass,50419,191625,left
mass,38778,235286,right
mass,124247,286045,right
mass,254893,251015,left
mass,20458,153082,left
mass,57165,157773,right
mass,92866,290352,right
mass,109830,55969,right
mass,288163,130719,left
mass,14171,235613,right
mass,35456,24484,left
mass,249651,266432,right
mass,139049,14171,right
mass,129070,7426,left
mass,44071,69241,left
mass,59354,49229,right
mass,8930,267773,right
mass,227379,387,left
mass,232485,172223,right
mass,65991,224366,left
mass,226482,235721,equal
mass,193044,81515,left
mass,41316,233924,left
mass,217947,52452,right
mass,34806,190274,equal
mass,307871,240521,left
mass,183055,19897,left
mass,174732,235094,right
mass,258016,87530,right
mass,284172,220027,left
mass,59356,125072,right
mass,109808,17091,right
mass,106227,126507,right
mass,302768,22219,left
mass,188079,18166,right
mass,63632,206892,right
mass,289642,106396,left
mass,260829,217081,right
mass,181679,267445,right
mass,284832,182300,equal
mass,100134,219283,right
mass,127776,191625,right
mass,217236,246719,right
mass,70835,216121,left
mass,225849,9560,right
mass,134057,105982,equal
mass,124734,276715,right
mass,231715,88109,right
mass,60859,162454,right
mass,39356,234431,left
mass,283359,217081,right
mass,111248,86890,right
mass,252684,235373,left
mass,85390,41929,right
mass,100912,108216,right
mass,198587,53493,left
mass,29330,16585,left
mass,37227,267879,right
mass,101434,210867,right
mass,44279,185095,left
mass,660,281513,right
mass,98974,556,right
mass,81515,158842,left
mass,78863,235613,right
mass,263171,214616,right
mass,25872,67381,left
mass,43378,271683,right
mass,130520,64504,equal
mass,14395,71389,right
mass,214186,183293,left
mass,284832,267020,right
mass,199189,155010,equal
mass,137519,126173,right
mass,294003,157540,left
mass,56226,300383,left
mass,20258,179600,right
mass,43093,70000,equal
mass,45083,302768,right
mass,303711,177825,left
mass,162533,136953,left
mass,283880,211976,right
mass,42986,251586,left
mass,69459,53610,equal
mass,79634,307323,right
mass,252684,95271,right
mass,235286,286537,left
mass,170439,290792,right
mass,140108,236147,left
mass,140352,43857,right
mass,299451,187436,left
mass,86600,130640,left
mass,49421,151213,equal
mass,235824,55810,left
mass,180461,304098,left
mass,120823,270792,left
mass,162342,41891,right
mass,4793,253635,left
mass,215419,191207,right
mass,140995,255554,left
mass,145154,258141,left
mass,139573,118626,equal
mass,119736,191872,right
mass,234790,101557,left
mass,307110,157063,left
mass,3602,296576,right
mass,130776,274701,right
mass,107991,127200,right
mass,127767,239758,right
mass,37189,230991,left
mass,127278,309176,left
mass,42872,262856,left
mass,111248,286401,left
mass,81261,208721,right
mass,297050,205400,left
mass,176317,224587,right
mass,9121,151815,equal
mass,290995,158623,left
mass,60859,42661,right
mass,98079,286851,right
mass,270223,212300,right
mass,210007,123622,left
mass,143621,73313,left
mass,98079,232628,left
mass,70696,150704,right
mass,54668,192573,right
mass,288140,271927,equal
mass,174048,206580,left
mass,14625,134896,right
mass,127767,115399,right
mass,40693,198204,left
mass,187741,38315,equal
mass,44737,231450,right
mass,176151,223664,left
mass,198204,56707,left
mass,169695,130198,right
mass,164712,155010,equal
mass,108409,28255,left
mass,245035,39849,left
mass,290650,108895,right
mass,192336,90412,right
mass,226609,83646,right
mass,163249,97546,right
mass,13914,134724,right
mass,81261,227628,right
mass,57868,42819,left
mass,16646,236544,left
mass,220605,156143,left
mass,16094,197058,right
mass,70378,271045,left
mass,142993,149008,left
mass,264220,138582,right
mass,18144,148916,left
mass,182971,32880,right
mass,194068,27538,right
mass,106227,218734,right
mass,40914,22200,left
mass,273336,254496,right
mass,111248,221427,right
mass,83864,161108,left
mass,165888,48597,right
mass,160014,195198,right
mass,251130,99822,left
mass,184844,193339,right
mass,172884,217453,left
mass,169587,158300,right
mass,266038,281740,left
mass,307867,91895,right
mass,192336,83362,right
mass,228009,293749,right
mass,37410,77513,left
mass,217453,214471,left
mass,301384,129135,left
mass,137815,62584,right
mass,218663,231131,left
mass,295872,70369,right
mass,116561,103010,left
mass,261323,100554,left
mass,237183,278907,left
mass,299451,192872,left
mass,106504,149083,left
mass,128742,48597,left
mass,305415,170513,equal
mass,208740,115329,left
mass,301796,90879,right
mass,289642,88708,left
mass,66437,220691,left
mass,193793,29985,right
mass,97546,272428,right
mass,25069,157803,equal
mass,267171,96838,right
mass,237479,72723,right
mass,215250,298716,right
mass,93694,49421,left
mass,222315,7277,right
mass,90965,158300,right
mass,35386,16194,left
mass,139954,222194,left
mass,90233,81027,left
mass,269007,117479,left
mass,267839,75995,left
mass,144736,263128,right
mass,13403,108061,left
mass,282992,53213,right
mass,154823,134715,right
mass,183293,40618,left
mass,102924,118199,right
mass,55476,208807,right
mass,200129,193513,left
mass,204106,49722,left
mass,305039,197328,left
mass,21819,150389,unclear
mass,262423,179456,right
mass,276524,16194,right
mass,132662,250470,equal
mass,221131,25579,equal
mass,55405,202009,equal
mass,290135,193430,right
mass,149543,97912,left
mass,19550,121660,left
mass,206237,186946,left
mass,212800,46996,right
mass,260453,108061,left
mass,93660,84692,equal
mass,190657,144370,right
mass,206961,118322,left
mass,11031,167869,right
mass,28452,110151,equal
mass,177665,278719,right
mass,85547,274665,left
mass,157975,233570,right
mass,173452,132954,right
mass,144923,155606,left
mass,161124,67670,right
mass,261040,266810,right
mass,281134,52452,left
mass,230991,298683,left
mass,176057,204866,left
mass,157094,181354,right
mass,301418,252373,equal
mass,157975,86268,right
mass,46996,223949,left
mass,131970,267164,equal
mass,53665,290401,left
mass,251935,255879,left
mass,53019,74802,equal
mass,261942,29381,right
mass,119180,236449,left
mass,110644,61276,right
mass,95008,265028,equal
mass,73165,161938,left
mass,105578,205984,left
mass,19768,274701,right
mass,121950,40718,equal
mass,65595,67998,equal
mass,224897,172649,right
mass,241087,12749,right
mass,139093,9560,right
mass,147710,251736,left
mass,82566,300347,equal
mass,30443,47393,left
mass,22499,168221,right
mass,210222,188532,equal
mass,146293,190274,equal
mass,119426,13950,left
mass,42607,173139,right
mass,54293,177213,right
mass,30969,263128,right
mass,102579,257500,equal
mass,8144,62240,left
mass,301169,163202,right
mass,251829,308586,equal
mass,136120,285558,right
mass,293208,174495,right
mass,15882,233570,right
mass,205385,17104,equal
mass,146098,25598,right
mass,235613,88981,left
mass,113393,72053,left
mass,292716,103907,equal
mass,153309,108895,right
mass,141207,26048,left
mass,78437,309037,right
mass,174732,127776,left
mass,83218,77877,right
mass,214616,92138,equal
mass,56707,267024,right
mass,214128,25069,left
mass,147687,191342,left
mass,292488,208230,left
mass,153444,251219,right
mass,198536,192116,right
mass,250134,82542,right
mass,58601,117023,unclear
mass,18916,90965,equal
mass,300667,106805,right
mass,197031,163644,right
mass,51587,216121,equal
mass,48760,222332,equal
mass,126800,241997,right
mass,108108,115329,left
mass,147135,116100,left
mass,211208,271385,right
mass,250611,151213,left
mass,127186,113707,equal
mass,250134,200690,equal
mass,203867,127200,left
mass,210966,206322,unclear
mass,34806,212668,right
mass,278520,144736,right
mass,20976,95170,right
mass,224897,26566,left
mass,26329,255535,left
mass,255170,197779,left
mass,93644,22449,unclear
mass,141012,217714,left
mass,65796,257838,right
mass,211102,45401,left
mass,146453,132532,right
mass,244759,196937,unclear
mass,222920,265051,left
mass,144008,235065,right
mass,70743,101002,left
mass,67336,51035,equal
mass,210867,240179,left
mass,42607,126574,left
mass,118549,261645,left
mass,254426,1156,left
mass,217236,88535,equal
mass,48760,36485,right
mass,257494,214445,equal
mass,198687,79456,right
mass,242612,187148,equal
mass,123944,81631,equal
mass,63408,97972,unclear
mass,59386,287728,right
mass,87483,179598,equal
mass,183507,206147,right
mass,11114,195810,left
mass,48511,223364,equal
mass,302687,201776,left
mass,75039,16324,unclear
mass,4536,272205,right
mass,60299,119485,left
mass,299976,72679,left
mass,291911,187137,right
mass,258630,64491,left
mass,147190,79456,right
mass,116561,287125,right
mass,293749,176222,equal
mass,250271,12791,left
mass,254798,217001,left
mass,193339,177470,left
mass,36104,187137,right
mass,259803,56707,unclear
mass,217391,12749,right
mass,309006,172469,left
mass,19270,266920,right
mass,237479,275292,equal
mass,227592,112250,right
mass,220027,119866,left
mass,270220,93592,unclear
mass,206568,71371,left
mass,77472,193513,left
mass,92866,229227,right
mass,97896,138621,right
mass,89920,172408,unclear
mass,225349,132023,left
mass,127279,280276,left
mass,28452,76289,right
mass,80813,32377,left
mass,151538,147687,right
mass,207278,14171,right
mass,18166,219283,equal
mass,171264,93660,equal
mass,278777,162566,right
mass,15882,210713,unclear
mass,88321,150496,equal
mass,23285,136431,equal
mass,171421,162454,right
mass,86053,132532,right
mass,53528,113920,equal
mass,19550,34546,unclear
mass,192336,305039,right
mass,276524,309037,equal
mass,75995,4536,right
mass,180800,181686,equal
