property,annotation_id_0,annotation_id_1,response
fragility,203218,79516,equal
fragility,286091,235094,right
fragility,277518,57224,equal
fragility,192253,137324,right
fragility,41466,289642,equal
fragility,259280,94115,equal
fragility,184624,214228,right
fragility,43857,112020,left
fragility,73165,51319,left
fragility,127163,187148,equal
fragility,80846,132954,left
fragility,216561,80813,equal
fragility,31824,149716,left
fragility,220018,87129,left
fragility,137812,51587,right
fragility,133062,170934,right
fragility,92517,204158,equal
fragility,190403,296548,right
fragility,121671,284690,left
fragility,50419,171318,equal
fragility,114466,129214,right
fragility,127668,235065,equal
fragility,136096,39616,right
fragility,166808,301326,right
fragility,300586,209895,right
fragility,135891,134013,equal
fragility,93206,108608,left
fragility,108755,29073,left
fragility,137290,147251,left
fragility,120455,212928,left
fragility,128742,201796,right
fragility,202292,104835,right
fragility,67189,292527,left
fragility,88645,3738,equal
fragility,44077,50090,equal
fragility,210389,48763,equal
fragility,237126,298683,left
fragility,102204,136925,right
fragility,77472,124352,equal
fragility,75159,267445,right
fragility,160,139564,left
fragility,232466,113654,left
fragility,121797,245643,right
fragility,64504,190397,right
fragility,44793,98147,equal
fragility,249842,254866,equal
fragility,158629,244256,equal
fragility,292181,102835,right
fragility,195198,288119,left
fragility,196921,35334,left
fragility,81020,289459,left
fragility,278204,161821,left
fragility,192116,216539,right
fragility,4634,9369,left
fragility,301418,15294,right
fragility,140333,86268,left
fragility,76749,115399,equal
fragility,9181,299417,left
fragility,203644,106227,left
fragility,66521,26048,right
fragility,30458,110505,equal
fragility,210007,309006,right
fragility,165907,199410,right
fragility,304899,297317,left
fragility,181354,173417,equal
fragility,23075,72433,left
fragility,239718,215885,right
fragility,37224,161302,left
fragility,39394,6892,right
fragility,171890,211560,right
fragility,140108,266129,equal
fragility,192427,162253,right
fragility,233704,207758,left
fragility,284451,12132,equal
fragility,164383,926,right
fragility,162029,16194,equal
fragility,162533,99585,left
fragility,165423,183781,left
fragility,21005,14826,right
fragility,4894,88708,left
fragility,307283,276213,right
fragility,201781,144736,left
fragility,272366,41466,left
fragility,198334,94553,left
fragility,286091,24640,left
fragility,112468,101533,equal
fragility,55161,278442,right
fragility,216344,74802,equal
fragility,212928,47795,right
fragility,82375,157540,left
fragility,172042,158186,left
fragility,307278,40718,right
fragility,264334,301558,right
fragility,44594,164112,left
fragility,2906,109716,left
fragility,241856,68104,left
fragility,210403,215961,left
fragility,277909,60299,left
fragility,31109,149716,left
fragility,26505,49496,right
fragility,216561,251829,equal
fragility,162533,108061,left
fragility,190856,178562,left
fragility,113281,184323,right
fragility,222185,171442,left
fragility,195827,106396,left
fragility,183507,208230,equal
fragility,295605,131537,left
fragility,220027,219797,right
fragility,165658,28971,right
fragility,90584,20598,equal
fragility,304899,132954,right
fragility,266810,242075,equal
fragility,130723,59559,right
fragility,171264,251260,right
fragility,81261,43862,right
fragility,303867,266527,equal
fragility,233871,230519,left
fragility,89862,147817,right
fragility,85118,112020,left
fragility,26566,254893,right
fragility,15533,171442,left
fragility,220027,23919,left
fragility,124341,193775,right
fragility,279889,59356,equal
fragility,187668,236007,equal
fragility,227040,68519,right
fragility,92866,29165,right
fragility,170472,54540,left
fragility,86268,116563,right
fragility,37607,206322,equal
fragility,24241,229976,left
fragility,43857,29794,left
fragility,197328,191048,equal
fragility,122214,106227,equal
fragility,285296,6511,equal
fragility,142184,26505,equal
fragility,284830,113979,right
fragility,209093,94427,left
fragility,71074,136925,equal
fragility,70031,54362,left
fragility,211754,240284,right
fragility,56245,5296,right
fragility,216348,239963,right
fragility,192288,43378,right
fragility,243742,216122,right
fragility,222185,300383,unclear
fragility,210170,181160,left
fragility,117871,79968,right
fragility,171318,162454,equal
fragility,70000,210952,equal
fragility,195810,158186,equal
fragility,217453,49271,equal
fragility,242612,206600,right
fragility,165907,132954,right
fragility,196584,43402,right
fragility,55969,49271,equal
fragility,159762,198334,right
fragility,139564,188532,equal
fragility,43857,40105,equal
fragility,188539,89920,right
fragility,51784,206892,equal
fragility,148818,127186,left
fragility,109808,267024,left
fragility,186333,44466,right
fragility,71443,58287,right
fragility,117910,168497,right
fragility,19269,123053,right
fragility,42130,123944,right
fragility,248019,288119,right
fragility,297029,296279,right
fragility,211419,55606,equal
fragility,61495,62025,right
fragility,248019,242240,equal
fragility,187490,281513,right
fragility,295859,122214,left
fragility,51784,9121,right
fragility,307110,98147,left
fragility,175808,130198,right
fragility,186252,20458,left
fragility,278520,108939,equal
fragility,250285,267024,left
fragility,159762,270402,equal
fragility,78425,136731,right
fragility,81043,22655,left
fragility,103318,251015,equal
fragility,106227,132023,right
fragility,110787,30442,equal
fragility,92302,232444,right
fragility,251829,83864,right
fragility,63990,296133,right
fragility,206631,191511,left
fragility,14625,99822,right
fragility,223508,93383,right
fragility,111569,162642,left
fragility,29529,216563,left
fragility,49944,217453,left
fragility,278777,153082,right
fragility,59475,138582,equal
fragility,20115,127200,equal
fragility,156143,248406,equal
fragility,283983,89119,left
fragility,127186,117479,left
fragility,60193,11114,left
fragility,48763,205031,left
fragility,236147,13554,right
fragility,212427,203099,equal
fragility,162533,269012,left
fragility,248590,56429,left
fragility,221189,266432,left
fragility,203218,79516,equal
fragility,286091,235094,equal
fragility,277518,57224,equal
fragility,192253,137324,left
fragility,41466,289642,equal
fragility,259280,94115,equal
fragility,184624,214228,right
fragility,43857,112020,left
fragility,73165,51319,equal
fragility,127163,187148,equal
fragility,80846,132954,right
fragility,216561,80813,equal
fragility,31824,149716,right
fragility,220018,87129,left
fragility,137812,51587,right
fragility,133062,170934,equal
fragility,92517,204158,equal
fragility,190403,296548,right
fragility,121671,284690,right
fragility,50419,171318,equal
fragility,114466,129214,right
fragility,127668,235065,equal
fragility,136096,39616,equal
fragility,166808,301326,right
fragility,300586,209895,right
fragility,135891,134013,equal
fragility,93206,108608,left
fragility,108755,29073,right
fragility,137290,147251,left
fragility,120455,212928,left
fragility,128742,201796,left
fragility,202292,104835,left
fragility,67189,292527,left
fragility,88645,3738,equal
fragility,44077,50090,equal
fragility,210389,48763,equal
fragility,237126,298683,left
fragility,102204,136925,left
fragility,77472,124352,equal
fragility,75159,267445,left
fragility,160,139564,left
fragility,232466,113654,left
fragility,121797,245643,right
fragility,64504,190397,left
fragility,44793,98147,equal
fragility,249842,254866,equal
fragility,158629,244256,equal
fragility,292181,102835,left
fragility,195198,288119,left
fragility,196921,35334,right
fragility,81020,289459,equal
fragility,278204,161821,left
fragility,192116,216539,right
fragility,4634,9369,left
fragility,301418,15294,right
fragility,140333,86268,equal
fragility,76749,115399,left
fragility,9181,299417,left
fragility,203644,106227,left
fragility,66521,26048,right
fragility,30458,110505,left
fragility,210007,309006,right
fragility,165907,199410,right
fragility,304899,297317,left
fragility,181354,173417,equal
fragility,23075,72433,right
fragility,239718,215885,right
fragility,37224,161302,left
fragility,39394,6892,right
fragility,171890,211560,right
fragility,140108,266129,equal
fragility,192427,162253,right
fragility,233704,207758,left
fragility,284451,12132,right
fragility,164383,926,right
fragility,162029,16194,equal
fragility,162533,99585,left
fragility,165423,183781,left
fragility,21005,14826,equal
fragility,4894,88708,left
fragility,307283,276213,equal
fragility,201781,144736,right
fragility,272366,41466,left
fragility,198334,94553,left
fragility,286091,24640,left
fragility,112468,101533,equal
fragility,55161,278442,right
fragility,216344,74802,equal
fragility,212928,47795,right
fragility,82375,157540,equal
fragility,172042,158186,left
fragility,307278,40718,right
fragility,264334,301558,right
fragility,44594,164112,left
fragility,2906,109716,right
fragility,241856,68104,equal
fragility,210403,215961,left
fragility,277909,60299,left
fragility,31109,149716,right
fragility,26505,49496,right
fragility,216561,251829,equal
fragility,162533,108061,left
fragility,190856,178562,right
fragility,113281,184323,left
fragility,222185,171442,left
fragility,195827,106396,right
fragility,183507,208230,equal
fragility,295605,131537,equal
fragility,220027,219797,equal
fragility,165658,28971,equal
fragility,90584,20598,equal
fragility,304899,132954,right
fragility,266810,242075,equal
fragility,130723,59559,equal
fragility,171264,251260,right
fragility,81261,43862,equal
fragility,303867,266527,equal
fragility,233871,230519,left
fragility,89862,147817,right
fragility,85118,112020,left
fragility,26566,254893,right
fragility,15533,171442,left
fragility,197,213427,left
fragility,38885,176616,left
fragility,200641,251432,equal
fragility,63042,184970,right
fragility,254893,112468,equal
fragility,45654,138582,left
fragility,20386,31669,right
fragility,258630,151592,right
fragility,198976,290588,left
fragility,192644,266810,left
fragility,258777,189622,left
fragility,92866,290352,equal
fragility,174315,258896,left
fragility,288163,130719,equal
fragility,14171,235613,equal
fragility,35456,24484,equal
fragility,242525,203218,right
fragility,50994,292527,left
fragility,119548,305052,left
fragility,117720,23279,right
fragility,40914,118626,left
fragility,231517,26900,left
fragility,7866,235721,left
fragility,9701,136887,left
fragility,20458,88618,left
fragility,231850,294003,equal
fragility,226482,235721,equal
fragility,165854,235037,unclear
fragility,257383,53610,left
fragility,93694,185174,left
fragility,34806,190274,equal
fragility,73426,20204,right
fragility,157205,52200,right
fragility,32512,94115,left
fragility,279678,76598,left
fragility,59356,125072,equal
fragility,252112,27000,left
fragility,252696,265401,right
fragility,51319,272428,right
fragility,97546,206600,right
fragility,258978,123053,left
fragility,186821,139093,left
fragility,260829,217081,equal
fragility,200752,76598,left
fragility,284832,182300,equal
fragility,100134,219283,equal
fragility,299451,20458,equal
fragility,123237,4308,right
fragility,187668,17091,right
fragility,225849,9560,right
fragility,134057,105982,equal
fragility,255287,88618,right
fragility,108755,53665,right
fragility,292488,220133,left
fragility,115720,67859,left
fragility,220644,309037,left
fragility,238017,231849,left
fragility,147710,211560,right
fragility,26217,217081,right
fragility,198587,53493,equal
fragility,83810,54146,right
fragility,201357,151172,left
fragility,93142,236544,left
fragility,297850,288201,equal
fragility,98974,556,right
fragility,71389,44279,left
fragility,83218,296548,right
fragility,269036,187507,unclear
fragility,281054,153082,left
fragility,230129,150389,left
fragility,130520,64504,equal
fragility,14395,71389,equal
fragility,214186,183293,equal
fragility,82343,39111,left
fragility,199189,155010,equal
fragility,192336,166332,right
fragility,294003,157540,left
fragility,99246,87853,right
fragility,201796,53265,left
fragility,43093,70000,unclear
fragility,184234,269012,left
fragility,233704,12324,left
fragility,183507,264051,right
fragility,134882,20507,right
fragility,8546,183947,left
fragility,108895,65480,left
fragility,69459,53610,equal
fragility,286200,61625,right
fragility,148818,55161,left
fragility,300382,106131,right
fragility,179121,247581,left
fragility,127776,235393,right
fragility,68171,18256,left
fragility,21005,153309,right
fragility,130515,157803,left
fragility,82775,272366,right
fragility,86600,130640,equal
fragility,49421,151213,equal
fragility,242169,136431,right
fragility,305891,201024,right
fragility,192336,281103,equal
fragility,185969,167514,left
fragility,250640,272428,right
fragility,76785,222462,left
fragility,173598,205400,left
fragility,146924,160960,left
fragility,65595,3542,right
fragility,139573,118626,equal
fragility,108066,153406,right
fragility,237527,62025,right
fragility,123212,190676,right
fragility,3602,296576,right
fragility,166621,7277,left
fragility,147680,11968,right
fragility,37189,230991,equal
fragility,84936,55850,left
fragility,31828,42923,right
fragility,111248,286401,equal
fragility,30176,299850,left
fragility,120510,195037,left
fragility,220334,209066,right
fragility,9121,151815,equal
fragility,70168,30443,left
fragility,208713,14559,left
fragility,175808,117871,right
fragility,173452,203458,right
fragility,92302,265028,left
fragility,197328,138820,right
fragility,18789,110505,right
fragility,127279,297050,equal
fragility,39237,181940,right
fragility,70696,150704,right
fragility,153406,58169,left
fragility,288140,271927,equal
fragility,217236,81594,left
fragility,143307,82729,right
fragility,168491,89166,left
fragility,288589,158629,right
fragility,187741,38315,equal
fragility,3358,285558,left
fragility,176151,223664,equal
fragility,42985,169033,right
fragility,164712,155010,equal
fragility,209953,282748,left
fragility,151133,24634,left
fragility,76249,47931,left
fragility,192336,90412,equal
fragility,60820,88708,left
fragility,93206,281622,left
fragility,211976,157803,right
fragility,136120,44077,left
fragility,231412,239723,right
fragility,16646,236544,equal
fragility,202964,172223,right
fragility,308495,172915,left
fragility,224070,3402,left
fragility,264220,138582,equal
fragility,180369,209497,right
fragility,182971,32880,equal
fragility,194068,27538,equal
fragility,278204,222784,left
fragility,147710,57128,right
fragility,78863,66428,left
fragility,111248,221427,equal
fragility,87241,206580,right
fragility,237997,199322,right
fragility,294130,303683,equal
fragility,272428,265401,left
fragility,298264,260092,left
fragility,266038,281740,equal
fragility,298683,213722,right
fragility,279031,150113,right
fragility,168014,200690,left
fragility,155907,57534,left
fragility,268257,142467,left
fragility,159422,305397,equal
fragility,205031,281622,left
fragility,166506,229976,right
fragility,214595,236007,left
fragility,304352,273490,right
fragility,83218,27538,equal
fragility,200434,141949,right
fragility,261323,100554,right
fragility,274837,269012,left
fragility,136731,30442,left
fragility,92949,13975,right
fragility,6511,168227,equal
fragility,305415,170513,equal
fragility,90233,290532,left
fragility,8076,202607,left
fragility,250134,225349,left
fragility,224587,152152,unclear
fragility,105675,189623,equal
fragility,25069,157803,equal
fragility,216774,76598,left
fragility,60947,40718,equal
fragility,215250,247722,left
fragility,146201,294413,right
fragility,292488,57473,left
fragility,261363,38074,left
fragility,35386,16194,equal
fragility,156138,162566,right
fragility,204667,56508,right
fragility,267839,75995,equal
fragility,144736,263128,equal
fragility,267838,126507,left
fragility,61625,85390,right
fragility,127767,101434,left
fragility,265533,56660,left
fragility,169224,213155,left
fragility,44056,85441,equal
fragility,172649,287185,equal
fragility,227107,188573,equal
fragility,20976,270796,right
fragility,143998,78863,right
fragility,39394,253359,right
fragility,75159,242612,left
fragility,80270,115399,left
fragility,198209,71389,right
fragility,226882,145755,left
fragility,288884,194941,right
fragility,63408,265701,left
fragility,114567,279808,left
fragility,44840,164974,equal
fragility,125108,32370,left
fragility,39211,235393,right
fragility,142969,251432,left
fragility,294732,122380,left
fragility,23327,26900,left
fragility,164383,81594,right
fragility,51671,255170,left
fragility,200641,25598,equal
fragility,124701,26048,right
fragility,215961,264051,equal
fragility,50705,273042,right
fragility,102924,215834,right
fragility,15301,148915,equal
fragility,300627,216563,equal
fragility,226882,216799,left
fragility,156138,186562,right
fragility,279435,259814,left
fragility,153704,308209,left
fragility,239718,171890,left
fragility,148292,162061,left
fragility,178736,131821,equal
fragility,153704,117204,right
fragility,206575,51319,left
fragility,152256,251586,right
fragility,37172,135896,right
fragility,11968,220644,left
fragility,127316,13279,left
fragility,121438,176317,left
fragility,109916,26268,left
fragility,212800,283880,unclear
fragility,193044,268257,equal
fragility,282748,22200,equal
fragility,66454,301924,right
fragility,83218,190397,right
fragility,238017,254039,left
fragility,218722,296279,equal
fragility,147190,117204,right
fragility,50735,247817,equal
fragility,1014,305351,equal
fragility,173431,292545,right
fragility,190657,271094,left
fragility,32377,13970,left
fragility,3451,47430,left
fragility,62265,37954,equal
fragility,270792,100912,left
fragility,4894,119426,equal
fragility,309037,95008,equal
fragility,204910,56382,left
fragility,303565,158186,unclear
fragility,195898,74802,equal
fragility,40485,236544,left
fragility,210403,90668,equal
fragility,12602,95042,right
fragility,38074,220724,right
fragility,215834,22200,unclear
fragility,193408,130198,left
fragility,202946,25069,right
fragility,137324,230991,equal
fragility,162230,267020,equal
fragility,304958,90584,right
fragility,112577,122689,equal
fragility,176396,147817,right
fragility,201796,223949,equal
fragility,59386,134668,equal
fragility,76598,200320,equal
fragility,262856,110505,right
fragility,125703,106443,unclear
fragility,162230,62240,equal
fragility,85547,202332,left
fragility,178736,173417,right
fragility,188950,234790,right
fragility,204910,259280,left
fragility,236544,167132,equal
fragility,76585,102835,equal
fragility,284754,144397,right
fragility,41908,148916,equal
fragility,143621,55405,right
fragility,132821,221163,equal
fragility,268257,248184,right
fragility,192097,103531,equal
fragility,81631,27538,right
fragility,181679,117294,equal
fragility,252763,303456,left
fragility,172425,93592,unclear
fragility,297092,115437,equal
fragility,224956,153082,unclear
fragility,238908,145795,right
fragility,89870,69824,right
fragility,117779,213623,right
fragility,292684,236069,left
fragility,22217,12602,left
fragility,139954,69386,equal
fragility,261755,233570,equal
fragility,245943,277909,right
fragility,99772,190274,left
fragility,169224,13279,left
fragility,15301,156735,left
fragility,151592,163744,right
fragility,144608,65467,left
fragility,117820,302923,unclear
fragility,93108,296548,right
fragility,190657,49944,unclear
fragility,235824,85185,left
fragility,222332,161161,equal
fragility,62959,154466,right
fragility,283880,293615,right
fragility,81619,187740,equal
fragility,85547,160,unclear
fragility,147190,261942,right
fragility,238578,134896,equal
fragility,95170,281622,equal
fragility,216563,162454,equal
fragility,104950,220724,right
fragility,245256,286401,equal
fragility,11127,305415,left
fragility,165108,78674,right
fragility,52445,44056,left
fragility,187137,4634,right
fragility,231517,297050,right
fragility,270402,176396,right
fragility,165907,154823,right
fragility,253099,308681,right
fragility,92621,230033,right
fragility,154823,111489,right
fragility,196497,165854,right
fragility,251325,143642,left
fragility,64043,224587,right
fragility,49565,227107,unclear
fragility,36276,139651,left
fragility,22023,296279,equal
fragility,270634,267247,right
fragility,135913,267024,right
fragility,208267,58963,left
fragility,50501,219283,equal
fragility,268289,16547,equal
fragility,20597,177708,equal
fragility,215834,290221,unclear
fragility,125548,116561,right
fragility,13968,106182,right
fragility,194068,75074,right
fragility,210867,5561,unclear
fragility,238496,48932,left
fragility,157551,303867,right
fragility,286481,250271,right
fragility,282954,24484,left
fragility,307262,208713,right
fragility,233999,96433,right
fragility,218663,56382,equal
fragility,171421,168202,unclear
fragility,85547,75074,equal
fragility,297839,131831,right
fragility,185969,92621,left
fragility,245329,281485,left
fragility,121253,59559,left
fragility,50419,122242,equal
fragility,307463,292491,equal
fragility,162986,224032,right
fragility,193090,86268,right
fragility,197,273336,left
fragility,307470,35483,left
fragility,81508,275844,equal
fragility,187137,267879,right
fragility,20005,244530,right
fragility,255738,20204,unclear
fragility,2358,180369,left
fragility,241087,233165,right
fragility,44071,157773,left
fragility,166621,244759,unclear
fragility,11114,125703,unclear
fragility,102204,203218,unclear
fragility,60420,139872,right
fragility,29647,220334,equal
fragility,272650,103010,equal
fragility,100134,184323,equal
fragility,16872,192872,left
fragility,53019,124352,equal
fragility,101322,112848,equal
fragility,276213,183947,equal
fragility,230519,54540,left
fragility,187693,63791,right
fragility,289795,116100,equal
fragility,115437,280142,equal
fragility,211208,240521,equal
fragility,73199,18786,right
fragility,8481,93660,equal
fragility,235266,147956,left
fragility,237479,158471,equal
fragility,75039,81103,right
fragility,47393,285499,left
fragility,135765,300382,right
fragility,73478,53528,unclear
fragility,131715,258141,equal
fragility,75568,77877,equal
fragility,191048,40618,left
fragility,44275,281134,right
fragility,153406,140352,left
fragility,177708,158623,left
fragility,175807,79547,equal
fragility,219369,219368,right
fragility,82007,294047,left
fragility,61625,296548,right
fragility,216561,216774,right
fragility,273813,9369,left
fragility,308209,62025,right
fragility,87090,250201,right
fragility,106131,37620,left
fragility,36276,99315,left
fragility,292545,197767,equal
fragility,239262,301384,left
fragility,231571,3389,right
fragility,114567,72188,equal
fragility,121797,307278,right
fragility,86309,254006,equal
fragility,123212,49722,equal
fragility,29073,205413,equal
fragility,4184,83362,left
fragility,303867,148916,equal
fragility,16915,33296,left
fragility,109808,26268,left
fragility,203824,272428,right
fragility,36276,244256,left
fragility,199410,49229,equal
fragility,70168,72722,left
fragility,83810,4034,left
fragility,194540,98147,equal
fragility,14553,214884,right
fragility,211976,15882,right
fragility,2396,273015,right
fragility,289288,188521,left
fragility,54540,83163,right
fragility,168233,173998,left
fragility,90569,101434,equal
fragility,38074,14395,right
fragility,71653,137018,right
fragility,261008,68299,right
fragility,197,173139,left
fragility,122689,105675,right
fragility,250996,217453,equal
fragility,234893,302046,right
fragility,144008,255170,right
fragility,162564,296139,right
fragility,216915,67431,left
fragility,92091,259803,left
fragility,263422,260453,equal
fragility,267445,235094,left
fragility,124701,219000,left
fragility,24058,265068,equal
fragility,87090,117503,right
fragility,166952,267164,right
fragility,9336,277555,right
fragility,31104,145154,right
fragility,250271,96093,equal
fragility,87610,214847,right
fragility,293204,281622,left
fragility,163829,180768,left
fragility,302883,136096,left
fragility,139872,152256,equal
fragility,295218,167900,left
fragility,70743,301558,right
fragility,289288,183479,right
fragility,227379,191511,left
fragility,203900,119866,right
fragility,114103,176616,equal
fragility,166952,44077,left
fragility,262197,261693,equal
fragility,173528,211754,equal
fragility,207278,231441,equal
fragility,38885,168233,right
fragility,147573,120861,left
fragility,102204,66275,left
fragility,202964,172638,right
fragility,23194,280678,left
fragility,219273,162566,right
fragility,301384,258141,right
fragility,14049,281513,equal
fragility,156410,222324,left
fragility,119073,4624,right
fragility,271301,109716,left
fragility,121671,103010,left
fragility,73478,292594,left
fragility,132532,70921,right
fragility,160600,172638,left
fragility,8525,238017,left
fragility,146280,171318,equal
fragility,189397,276213,left
fragility,1815,81631,left
fragility,198493,300679,equal
fragility,42607,282748,left
fragility,43862,219797,left
fragility,216799,258141,right
fragility,25069,44506,left
fragility,270796,269036,left
fragility,56114,181160,equal
fragility,144608,53019,left
fragility,196937,137018,equal
fragility,199390,268217,equal
fragility,13914,204961,equal
fragility,230717,168202,equal
fragility,3389,246678,equal
fragility,101322,262574,right
fragility,172330,37954,left
fragility,105409,53019,left
fragility,287151,181679,equal
fragility,122214,13968,equal
fragility,97546,245643,right
fragility,204551,155959,left
fragility,208819,305415,left
fragility,295872,146280,equal
fragility,249743,91672,right
fragility,17167,144025,equal
fragility,86268,31669,equal
fragility,134012,210114,equal
fragility,165397,66187,equal
fragility,26505,296279,right
fragility,301924,90484,equal
fragility,251809,209343,equal
fragility,300831,139954,equal
fragility,241364,116195,right
fragility,250134,147190,right
fragility,245256,230033,equal
fragility,78774,215834,equal
fragility,269017,231850,right
fragility,206631,26505,left
fragility,297959,171518,equal
fragility,28859,196536,right
fragility,42819,269284,left
fragility,243528,220724,right
fragility,95042,2,equal
fragility,195037,203360,left
fragility,193793,299629,left
fragility,104950,127186,equal
fragility,229772,265401,left
fragility,20597,231715,equal
fragility,287906,246864,left
fragility,166506,2,equal
fragility,181144,122380,left
fragility,259662,39494,right
fragility,140448,123622,equal
fragility,44419,251935,equal
fragility,30442,263128,equal
fragility,115720,111569,equal
fragility,139872,301326,left
fragility,195107,40105,right
fragility,184970,150390,left
fragility,137681,81222,equal
fragility,210170,56508,left
fragility,51671,112345,right
fragility,230510,277518,equal
fragility,104950,105561,equal
fragility,160600,14266,equal
fragility,294875,63791,right
fragility,119073,17922,equal
fragility,57868,14826,equal
fragility,194311,281679,right
fragility,284690,292221,left
fragility,166332,185224,left
fragility,85185,47430,right
fragility,253787,222314,equal
fragility,232488,206600,equal
fragility,22449,116195,right
fragility,287125,296279,equal
fragility,237527,73313,equal
fragility,83464,21982,right
fragility,292684,26900,left
fragility,48085,112468,left
fragility,268541,16623,right
fragility,187413,56023,right
fragility,195107,246678,right
fragility,302687,9136,right
fragility,3602,286922,equal
fragility,120455,102204,equal
fragility,275077,299629,equal
fragility,271045,229420,right
fragility,177470,24811,equal
fragility,177708,191342,equal
fragility,13975,174742,right
fragility,290437,158747,left
fragility,122649,305961,left
fragility,240527,92138,right
fragility,215319,139908,equal
fragility,164383,7904,right
fragility,127200,256060,equal
fragility,102204,198234,left
fragility,121628,289460,left
fragility,39394,63103,right
fragility,306990,246279,left
fragility,98531,81020,right
fragility,38778,270796,right
fragility,271045,266810,right
fragility,226882,244848,equal
fragility,292381,293445,left
fragility,109716,56707,right
fragility,299378,9121,right
fragility,108620,305891,left
fragility,216709,212543,left
fragility,271385,163644,left
fragility,101070,66521,equal
fragility,74802,255879,right
fragility,202332,15882,right
fragility,188532,229976,equal
fragility,64886,293646,equal
fragility,186333,72722,right
fragility,265533,56660,left
fragility,169224,213155,left
fragility,44056,85441,equal
fragility,172649,287185,right
fragility,227107,188573,equal
fragility,20976,270796,unclear
fragility,143998,78863,right
fragility,39394,253359,right
fragility,75159,242612,left
fragility,80270,115399,left
fragility,198209,71389,right
fragility,226882,145755,left
fragility,288884,194941,equal
fragility,63408,265701,left
fragility,114567,279808,left
fragility,44840,164974,equal
fragility,125108,32370,left
fragility,39211,235393,left
fragility,142969,251432,equal
fragility,294732,122380,left
fragility,23327,26900,equal
fragility,164383,81594,equal
fragility,51671,255170,unclear
fragility,200641,25598,equal
fragility,124701,26048,right
fragility,215961,264051,right
fragility,50705,273042,right
fragility,102924,215834,right
fragility,15301,148915,equal
fragility,300627,216563,right
fragility,226882,216799,left
fragility,156138,186562,right
fragility,279435,259814,equal
fragility,153704,308209,left
fragility,239718,171890,right
fragility,148292,162061,equal
fragility,178736,131821,equal
fragility,153704,117204,right
fragility,206575,51319,left
fragility,152256,251586,right
fragility,37172,135896,right
fragility,11968,220644,unclear
fragility,127316,13279,left
fragility,121438,176317,left
fragility,109916,26268,left
fragility,212800,283880,right
fragility,193044,268257,equal
fragility,282748,22200,equal
fragility,66454,301924,right
fragility,83218,190397,left
fragility,238017,254039,left
fragility,218722,296279,equal
fragility,147190,117204,right
fragility,50735,247817,equal
fragility,1014,305351,equal
fragility,173431,292545,right
fragility,190657,271094,left
fragility,32377,13970,left
fragility,3451,47430,left
fragility,62265,37954,equal
fragility,270792,100912,left
fragility,4894,119426,equal
fragility,309037,95008,equal
fragility,204910,56382,left
fragility,303565,158186,unclear
fragility,195898,74802,equal
fragility,40485,236544,left
fragility,210403,90668,equal
fragility,12602,95042,left
fragility,38074,220724,right
fragility,215834,22200,right
fragility,193408,130198,left
fragility,202946,25069,right
fragility,137324,230991,equal
fragility,162230,267020,right
fragility,304958,90584,right
fragility,112577,122689,equal
fragility,176396,147817,right
fragility,201796,223949,equal
fragility,59386,134668,equal
fragility,76598,200320,equal
fragility,262856,110505,right
fragility,125703,106443,unclear
fragility,162230,62240,right
fragility,85547,202332,left
fragility,178736,173417,unclear
fragility,188950,234790,right
fragility,204910,259280,left
fragility,236544,167132,equal
fragility,76585,102835,right
fragility,284754,144397,right
fragility,41908,148916,right
fragility,143621,55405,right
fragility,132821,221163,left
fragility,268257,248184,right
fragility,192097,103531,equal
fragility,81631,27538,right
fragility,181679,117294,equal
fragility,252763,303456,left
fragility,172425,93592,left
fragility,297092,115437,equal
fragility,224956,153082,left
fragility,238908,145795,right
fragility,89870,69824,right
fragility,117779,213623,right
fragility,292684,236069,left
fragility,22217,12602,left
fragility,139954,69386,equal
fragility,261755,233570,equal
fragility,245943,277909,equal
fragility,99772,190274,equal
fragility,169224,13279,left
fragility,15301,156735,left
fragility,151592,163744,right
fragility,144608,65467,left
fragility,117820,302923,right
fragility,93108,296548,right
fragility,190657,49944,right
fragility,235824,85185,left
fragility,222332,161161,left
fragility,62959,154466,right
fragility,283880,293615,right
fragility,81619,187740,right
fragility,85547,160,left
fragility,147190,261942,left
fragility,238578,134896,equal
fragility,95170,281622,left
fragility,216563,162454,equal
fragility,104950,220724,right
fragility,245256,286401,left
fragility,11127,305415,right
fragility,165108,78674,left
fragility,52445,44056,left
fragility,187137,4634,left
fragility,231517,297050,right
fragility,270402,176396,right
fragility,165907,154823,left
fragility,253099,308681,right
fragility,92621,230033,right
fragility,154823,111489,right
fragility,196497,165854,right
fragility,251325,143642,right
fragility,64043,224587,right
fragility,49565,227107,left
fragility,36276,139651,left
fragility,22023,296279,equal
fragility,270634,267247,right
fragility,135913,267024,right
fragility,208267,58963,left
fragility,50501,219283,left
fragility,268289,16547,right
fragility,20597,177708,left
fragility,215834,290221,left
fragility,125548,116561,right
fragility,13968,106182,right
fragility,194068,75074,right
fragility,210867,5561,right
fragility,238496,48932,left
fragility,157551,303867,right
fragility,286481,250271,right
fragility,282954,24484,left
fragility,307262,208713,left
fragility,233999,96433,right
fragility,218663,56382,left
fragility,171421,168202,left
fragility,85547,75074,equal
fragility,297839,131831,right
fragility,185969,92621,left
fragility,245329,281485,left
fragility,121253,59559,left
fragility,50419,122242,equal
fragility,307463,292491,right
fragility,162986,224032,right
fragility,193090,86268,right
fragility,197,273336,right
fragility,307470,35483,left
